mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2026-01,REG,S01708,S01037,1,1,0,0,0,0,0,1,0,1,1,1,1,1,155,0,155,155.0,155.0,155.0,155.0,TREVIGLIO,RHO
2026-01,REG,S01708,S01205,60,60,0,0,0,0,20,38,2,38,16,7,1,0,435,2,433,7.216666666666667,6.0,16.0,18.19999999999999,TREVIGLIO,VARESE
2026-01,REG,S01708,S01529,36,36,0,0,0,0,17,7,12,7,6,6,2,1,210,24,186,5.166666666666667,0.0,18.0,29.5,TREVIGLIO,BERGAMO
2026-01,REG,S01708,S01640,2,2,0,0,0,0,0,1,1,1,1,0,0,0,12,1,11,5.5,5.5,10.7,11.35,TREVIGLIO,MILANO CERTOSA
2026-01,REG,S01708,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,0,37,0,37,37.0,37.0,37.0,37.0,TREVIGLIO,MILANO CENTRALE
2026-01,REG,S01708,S01707,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,TREVIGLIO,CASSANO D\'ADDA
2026-01,REG,S01708,S01915,23,23,0,0,0,0,5,1,17,1,0,0,0,0,11,44,-33,-1.434782608695652,-2.0,1.0,1.8999999999999986,TREVIGLIO,CREMONA
2026-01,REG,S01717,N00210,36,36,0,0,0,0,21,12,3,12,3,1,1,1,219,8,211,5.861111111111111,3.0,7.5,10.75,BRESCIA,ISEO
2026-01,REG,S01717,N00217,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7,1,6,3.0,3.0,6.2,6.6,BRESCIA,PISOGNE
2026-01,REG,S01717,N00226,3,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,8,2.6666666666666665,3.0,3.0,3.0,BRESCIA,BRENO
2026-01,REG,S01717,N00235,22,22,0,0,0,0,8,1,13,1,1,1,0,0,26,32,-6,-0.2727272727272727,-1.0,2.900000000000002,3.0,BRESCIA,EDOLO
2026-01,REG,S01717,S01326,32,32,0,0,0,0,10,4,18,4,2,1,0,0,71,42,29,0.90625,-1.0,6.700000000000006,10.249999999999996,BRESCIA,MILANO GRECO PIRELLI
2026-01,REG,S01717,S01529,38,38,0,0,0,0,19,6,13,6,1,0,0,0,86,23,63,1.6578947368421053,1.0,7.300000000000004,9.0,BRESCIA,BERGAMO
2026-01,REG,S01717,S01700,8,8,0,0,0,0,5,2,1,2,0,0,0,0,21,3,18,2.25,1.5,6.8999999999999995,7.949999999999998,BRESCIA,MILANO CENTRALE
2026-01,REG,S01717,S01852,1,1,0,0,0,0,0,1,0,1,1,1,1,0,54,0,54,54.0,54.0,54.0,54.0,BRESCIA,COLORNO
2026-01,REG,S01717,S01853,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BRESCIA,TORRILE S.POLO
2026-01,REG,S01717,S01915,30,30,0,0,0,0,23,3,4,3,1,1,0,0,87,8,79,2.6333333333333333,1.0,4.300000000000004,8.099999999999994,BRESCIA,CREMONA
2026-01,REG,S01717,S01919,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,4.9,4.95,BRESCIA,PIADENA
2026-01,REG,S01717,S02593,4,4,0,0,0,0,2,0,2,0,0,0,0,0,6,5,1,0.25,0.0,3.4000000000000004,3.6999999999999993,BRESCIA,VENEZIA S.LUCIA
2026-01,REG,S01717,S05014,28,28,0,0,0,0,14,4,10,4,3,0,0,0,69,19,50,1.7857142857142858,0.5,6.800000000000004,12.949999999999996,BRESCIA,PARMA
2026-01,REG,S01747,N00024,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,6.7,6.85,LAVENO MOMBELLO LAGO,VARESE NORD
2026-01,REG,S01747,N00025,1,1,0,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,LAVENO MOMBELLO LAGO,VARESE CASBENO
2026-01,REG,S01747,S01066,33,33,0,0,0,0,20,12,1,12,8,7,4,1,345,1,344,10.424242424242424,4.0,33.80000000000001,43.19999999999999,LAVENO MOMBELLO LAGO,MILANO CADORNA
2026-01,REG,S01765,S01066,64,64,0,0,0,0,34,27,3,27,11,8,2,0,442,8,434,6.78125,4.0,16.0,27.849999999999994,COMO LAGO,MILANO CADORNA
2026-01,REG,S01805,S04203,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,6.7,6.85,BRESSANA BOTTARONE,NOVI LIGURE
2026-01,REG,S01807,S00462,12,12,0,0,0,0,6,2,4,2,2,1,0,0,39,5,34,2.8333333333333335,0.5,11.900000000000004,16.599999999999994,VOGHERA,ASTI
2026-01,REG,S01807,S00470,2,2,0,0,0,0,0,2,0,2,0,0,0,0,12,0,12,6.0,6.0,6.0,6.0,VOGHERA,ALESSANDRIA
2026-01,REG,S01807,S01326,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,VOGHERA,MILANO GRECO PIRELLI
2026-01,REG,S01807,S01700,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-2.3,-2.1500000000000004,VOGHERA,MILANO CENTRALE
2026-01,REG,S01807,S01805,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,2.7,2.8499999999999996,VOGHERA,BRESSANA BOTTARONE
2026-01,REG,S01807,S05000,14,14,0,0,0,0,4,2,8,2,1,1,0,0,31,32,-1,-0.07142857142857142,-2.0,4.400000000000002,8.499999999999996,VOGHERA,PIACENZA
2026-01,REG,S01807,S05071,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-2.2,-2.1,VOGHERA,RIMINI
2026-01,REG,S01810,S01326,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-2,-1.0,-1.0,0.6000000000000001,0.7999999999999998,TORTONA,MILANO GRECO PIRELLI
2026-01,REG,S01820,N00066,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MILANO ROGOREDO,MEDA
2026-01,REG,S01820,S00034,31,31,0,0,0,0,12,11,8,11,7,4,1,0,168,11,157,5.064516129032258,3.0,17.0,19.0,MILANO ROGOREDO,MORTARA
2026-01,REG,S01820,S00470,7,7,0,0,0,0,0,3,4,3,2,1,0,0,36,6,30,4.285714285714286,-1.0,14.000000000000002,15.499999999999996,MILANO ROGOREDO,ALESSANDRIA
2026-01,REG,S01820,S01059,59,59,0,0,0,0,26,14,19,14,2,1,0,0,158,25,133,2.2542372881355934,1.0,8.0,9.0,MILANO ROGOREDO,ALBAIRATE-VERMEZZO
2026-01,REG,S01820,S01062,4,4,0,0,0,0,1,2,1,2,0,0,0,0,17,1,16,4.0,4.0,8.4,8.7,MILANO ROGOREDO,ABBIATEGRASSO
2026-01,REG,S01820,S01520,5,5,0,0,0,0,3,2,0,2,1,0,0,0,25,0,25,5.0,4.0,10.4,12.2,MILANO ROGOREDO,LECCO
2026-01,REG,S01820,S01630,1,1,0,0,0,0,0,1,0,1,1,1,1,0,40,0,40,40.0,40.0,40.0,40.0,MILANO ROGOREDO,MILANO S.CRISTOFORO
2026-01,REG,S01820,S01642,8,8,0,0,0,0,4,4,0,4,2,1,0,0,45,0,45,5.625,4.5,12.099999999999998,14.549999999999997,MILANO ROGOREDO,MILANO BOVISA POLITECNICO
2026-01,REG,S01820,S01822,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MILANO ROGOREDO,MELEGNANO
2026-01,REG,S01820,S01825,5,5,0,0,0,0,3,1,1,1,1,1,0,0,23,2,21,4.2,0.0,13.600000000000001,17.799999999999997,MILANO ROGOREDO,LODI
2026-01,REG,S01820,S01925,44,44,0,0,0,0,30,14,0,14,6,4,1,0,206,0,206,4.681818181818182,1.5,10.0,21.80000000000001,MILANO ROGOREDO,SEVESO
2026-01,REG,S01820,S01933,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MILANO ROGOREDO,SARONNO
2026-01,REG,S01822,S01642,53,53,0,0,0,0,28,19,6,19,11,7,3,1,334,12,322,6.0754716981132075,0.0,19.800000000000026,28.999999999999986,MELEGNANO,MILANO BOVISA POLITECNICO
2026-01,REG,S01822,S01820,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,MELEGNANO,MILANO ROGOREDO
2026-01,REG,S01825,S01642,8,8,0,0,0,0,3,3,2,3,2,1,0,0,44,5,39,4.875,3.0,13.7,16.849999999999994,LODI,MILANO BOVISA POLITECNICO
2026-01,REG,S01825,S01820,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,3,2,1.0,1.0,4.2,4.6,LODI,MILANO ROGOREDO
2026-01,REG,S01825,S01933,42,42,0,0,0,0,22,19,1,19,14,10,2,0,348,1,347,8.261904761904763,4.0,22.29999999999999,26.949999999999996,LODI,SARONNO
2026-01,REG,S01828,S01326,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14,0,14,7.0,7.0,7.8,7.9,CODOGNO,MILANO GRECO PIRELLI
2026-01,REG,S01828,S01860,22,22,0,0,0,0,9,2,11,2,0,0,0,0,30,33,-3,-0.13636363636363635,-1.0,4.0,4.949999999999999,CODOGNO,PAVIA
2026-01,REG,S01828,S01915,6,6,0,0,0,0,2,1,3,1,1,1,0,0,19,8,11,1.8333333333333333,-0.5,9.5,13.25,CODOGNO,CREMONA
2026-01,REG,S01852,S01717,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,COLORNO,BRESCIA
2026-01,REG,S01853,S01717,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,TORRILE S.POLO,BRESCIA
2026-01,REG,S01860,S00034,4,4,0,0,0,0,0,1,3,1,1,0,0,0,11,11,0,0.0,-3.5,6.8000000000000025,8.899999999999995,PAVIA,MORTARA
2026-01,REG,S01860,S00245,26,26,0,0,0,0,20,4,2,4,0,0,0,0,49,2,47,1.8076923076923077,1.0,5.0,5.0,PAVIA,VERCELLI
2026-01,REG,S01860,S00470,28,28,0,0,0,0,15,4,9,4,2,0,0,0,69,19,50,1.7857142857142858,2.0,5.0,9.54999999999999,PAVIA,ALESSANDRIA
2026-01,REG,S01860,S01074,34,34,0,0,0,0,19,11,4,11,6,5,0,0,177,8,169,4.970588235294118,0.0,18.7,22.049999999999994,PAVIA,GARBAGNATE MILANESE
2026-01,REG,S01860,S01642,30,30,0,0,0,0,8,20,2,20,16,11,2,0,353,6,347,11.566666666666666,10.0,26.200000000000003,29.64999999999999,PAVIA,MILANO BOVISA POLITECNICO
2026-01,REG,S01860,S01828,20,20,0,0,0,0,12,6,2,6,2,2,1,0,112,3,109,5.45,3.0,8.300000000000018,21.150000000000016,PAVIA,CODOGNO
2026-01,REG,S01860,S01915,6,6,0,0,0,0,2,2,2,2,0,0,0,0,16,4,12,2.0,3.0,5.0,5.0,PAVIA,CREMONA
2026-01,REG,S01865,S01915,2,2,0,0,0,0,1,1,0,1,1,1,0,0,17,0,17,8.5,8.5,14.5,15.25,CORTEOLONA,CREMONA
2026-01,REG,S01915,S01529,2,2,0,0,0,0,0,1,1,1,0,0,0,0,9,2,7,3.5,3.5,7.9,8.45,CREMONA,BERGAMO
2026-01,REG,S01915,S01640,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,4.7,4.85,CREMONA,MILANO CERTOSA
2026-01,REG,S01915,S01645,12,12,0,0,0,0,4,5,3,5,2,2,1,0,81,14,67,5.583333333333333,3.0,25.900000000000006,28.9,CREMONA,MILANO PORTA GARIBALDI
2026-01,REG,S01915,S01700,4,4,0,0,0,0,0,3,1,3,0,0,0,0,17,2,15,3.75,5.5,6.0,6.0,CREMONA,MILANO CENTRALE
2026-01,REG,S01915,S01708,22,22,0,0,0,0,8,7,7,7,3,0,0,0,80,12,68,3.090909090909091,1.5,10.700000000000006,11.95,CREMONA,TREVIGLIO
2026-01,REG,S01915,S01717,32,32,0,0,0,0,24,8,0,8,0,0,0,0,106,0,106,3.3125,3.0,5.0,6.0,CREMONA,BRESCIA
2026-01,REG,S01915,S01828,6,6,0,0,0,0,1,1,4,1,0,0,0,0,9,12,-3,-0.5,-2.5,4.5,5.25,CREMONA,CODOGNO
2026-01,REG,S01915,S01860,4,4,0,0,0,0,2,1,1,1,0,0,0,0,8,1,7,1.75,1.0,4.800000000000001,5.399999999999999,CREMONA,PAVIA
2026-01,REG,S01915,S01864,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,CREMONA,BELGIOIOSO
2026-01,REG,S01915,S01920,8,8,0,0,0,0,5,3,0,3,1,1,0,0,50,0,50,6.25,4.0,11.599999999999996,19.29999999999999,CREMONA,BOZZOLO
2026-01,REG,S01915,S01963,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,CREMONA,BUSSETO
2026-01,REG,S01915,S05009,12,12,0,0,0,0,5,4,3,4,4,3,1,0,94,20,74,6.166666666666667,1.5,25.300000000000004,27.799999999999997,CREMONA,FIDENZA
2026-01,REG,S01915,S05014,2,2,0,0,0,0,1,1,0,1,1,1,1,0,41,0,41,20.5,20.5,33.7,35.35,CREMONA,PARMA
2026-01,REG,S01919,S01700,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,PIADENA,MILANO CENTRALE
2026-01,REG,S01919,S01915,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0.5,0.5,3.3000000000000003,3.6499999999999995,PIADENA,CREMONA
2026-01,REG,S01919,S05014,4,4,0,0,0,0,2,1,1,1,0,0,0,0,10,2,8,2.0,2.5,4.4,4.699999999999999,PIADENA,PARMA
2026-01,REG,S01920,S01700,19,19,0,0,0,0,9,6,4,6,4,2,1,0,111,7,104,5.473684210526316,3.0,13.199999999999992,23.299999999999972,BOZZOLO,MILANO CENTRALE
2026-01,REG,S01920,S01828,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,8.2,8.6,BOZZOLO,CODOGNO
2026-01,REG,S01920,S01915,6,6,0,0,0,0,3,0,3,0,0,0,0,0,11,6,5,0.8333333333333334,1.0,4.0,4.0,BOZZOLO,CREMONA
2026-01,REG,S01925,S01066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,SEVESO,MILANO CADORNA
2026-01,REG,S01925,S01642,6,6,0,0,0,0,2,3,1,3,0,0,0,0,24,2,22,3.6666666666666665,4.0,7.5,7.75,SEVESO,MILANO BOVISA POLITECNICO
2026-01,REG,S01925,S01820,43,43,0,0,0,0,24,19,0,19,7,6,3,0,293,0,293,6.813953488372093,4.0,22.00000000000002,29.699999999999996,SEVESO,MILANO ROGOREDO
2026-01,REG,S01933,S01059,56,56,0,0,0,0,33,11,12,11,2,1,0,0,139,16,123,2.1964285714285716,2.0,5.0,7.0,SARONNO,ALBAIRATE-VERMEZZO
2026-01,REG,S01933,S01066,64,64,0,0,0,0,33,29,2,29,10,4,3,2,458,2,456,7.125,4.0,12.0,16.549999999999983,SARONNO,MILANO CADORNA
2026-01,REG,S01933,S01630,3,3,0,0,0,0,0,3,0,3,3,3,1,0,87,0,87,29.0,29.0,33.0,33.5,SARONNO,MILANO S.CRISTOFORO
2026-01,REG,S01933,S01633,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,SARONNO,MILANO PORTA VITTORIA
2026-01,REG,S01933,S01642,3,3,0,0,0,0,1,2,0,2,2,0,0,0,27,0,27,9.0,10.0,12.4,12.7,SARONNO,MILANO BOVISA POLITECNICO
2026-01,REG,S01933,S01700,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,SARONNO,MILANO CENTRALE
2026-01,REG,S01933,S01820,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,3,-3,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,SARONNO,MILANO ROGOREDO
2026-01,REG,S01933,S01824,2,2,0,0,0,0,0,2,0,2,2,2,1,0,83,0,83,41.5,41.5,51.5,52.75,SARONNO,TAVAZZANO
2026-01,REG,S01933,S01825,46,46,0,0,0,0,23,13,10,13,9,5,1,0,221,13,208,4.521739130434782,2.0,14.0,22.75,SARONNO,LODI
2026-01,REG,S01945,S01645,14,14,0,0,0,0,3,11,0,11,6,2,0,0,136,0,136,9.714285714285714,9.0,18.60000000000001,22.049999999999997,STRADELLA,MILANO PORTA GARIBALDI
2026-01,REG,S01945,S05000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,STRADELLA,PIACENZA
2026-01,REG,S01963,S01915,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,BUSSETO,CREMONA
2026-01,REG,S01963,S05009,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BUSSETO,FIDENZA
2026-01,REG,S02001,S02011,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0.5,0.5,2.5,2.75,BRENNERO,FORTEZZA
2026-01,REG,S02001,S02026,5,5,0,0,0,0,2,1,2,1,1,1,0,0,29,7,22,4.4,1.0,16.200000000000003,20.599999999999994,BRENNERO,BOLZANO
2026-01,REG,S02001,S02216,24,24,0,0,0,0,16,6,2,6,3,1,1,0,109,3,106,4.416666666666667,2.0,9.7,11.699999999999996,BRENNERO,MERANO
2026-01,REG,S02001,S02430,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,22,-22,-3.6666666666666665,-3.5,-1.0,-1.0,BRENNERO,VERONA PORTA NUOVA
2026-01,REG,S02001,S05043,6,6,0,0,0,0,4,2,0,2,0,0,0,0,18,0,18,3.0,3.0,5.5,5.75,BRENNERO,BOLOGNA CENTRALE
2026-01,REG,S02006,S02216,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,VIPITENO-VAL DI VIZZE,MERANO
2026-01,REG,S02011,S02026,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,FORTEZZA,BOLZANO
2026-01,REG,S02011,S02114,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,FORTEZZA,S.CANDIDO
2026-01,REG,S02011,S02216,3,3,0,0,0,0,2,1,0,1,0,0,0,0,11,0,11,3.6666666666666665,2.0,6.800000000000001,7.3999999999999995,FORTEZZA,MERANO
2026-01,REG,S02011,S02430,2,2,0,0,0,0,1,1,0,1,1,0,0,0,16,0,16,8.0,8.0,12.8,13.399999999999999,FORTEZZA,VERONA PORTA NUOVA
2026-01,REG,S02026,S01645,2,2,0,0,0,0,0,1,1,1,1,1,0,0,24,6,18,9.0,9.0,21.0,22.5,BOLZANO,MILANO PORTA GARIBALDI
2026-01,REG,S02026,S02001,3,3,0,0,0,0,0,1,2,1,0,0,0,0,7,4,3,1.0,-1.0,5.4,6.199999999999999,BOLZANO,BRENNERO
2026-01,REG,S02026,S02011,4,4,0,0,0,0,2,1,1,1,0,0,0,0,15,1,14,3.5,3.5,6.800000000000001,7.399999999999999,BOLZANO,FORTEZZA
2026-01,REG,S02026,S02030,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,BOLZANO,BRONZOLO
2026-01,REG,S02026,S02038,8,8,0,0,0,0,5,0,3,0,0,0,0,0,9,4,5,0.625,1.0,2.3,2.6499999999999995,BOLZANO,TRENTO
2026-01,REG,S02026,S02044,6,6,0,0,0,0,3,1,2,1,0,0,0,0,19,8,11,1.8333333333333333,3.5,6.0,7.0,BOLZANO,ROVERETO
2026-01,REG,S02026,S02049,10,10,0,0,0,0,3,0,7,0,0,0,0,0,6,22,-16,-1.6,-2.5,2.0999999999999996,2.549999999999999,BOLZANO,ALA
2026-01,REG,S02026,S02216,13,13,0,0,0,0,9,2,2,2,1,0,0,0,37,3,34,2.6153846153846154,2.0,7.800000000000004,9.399999999999999,BOLZANO,MERANO
2026-01,REG,S02026,S02225,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,BOLZANO,PONTE D\'ADIGE
2026-01,REG,S02026,S02430,29,29,0,0,0,0,6,4,19,4,2,0,0,0,47,112,-65,-2.2413793103448274,-4.0,5.199999999999999,10.199999999999985,BOLZANO,VERONA PORTA NUOVA
2026-01,REG,S02026,S02520,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,BOLZANO,BASSANO DEL GRAPPA
2026-01,REG,S02026,S05043,4,4,0,0,0,0,3,0,1,0,0,0,0,0,11,10,1,0.25,3.5,4.0,4.0,BOLZANO,BOLOGNA CENTRALE
2026-01,REG,S02038,S02001,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0.5,0.5,2.5,2.75,TRENTO,BRENNERO
2026-01,REG,S02038,S02026,6,6,0,0,0,0,2,1,3,1,0,0,0,0,11,7,4,0.6666666666666666,0.0,5.0,6.5,TRENTO,BOLZANO
2026-01,REG,S02038,S02044,4,4,0,0,0,0,3,0,1,0,0,0,0,0,5,1,4,1.0,1.5,2.0,2.0,TRENTO,ROVERETO
2026-01,REG,S02038,S02049,8,8,0,0,0,0,2,0,6,0,0,0,0,0,8,16,-8,-1.0,-2.0,4.0,4.0,TRENTO,ALA
2026-01,REG,S02038,S02314,4,4,0,0,0,0,3,0,1,0,0,0,0,0,9,1,8,2.0,2.5,4.0,4.0,TRENTO,BORGO VALSUGANA EST
2026-01,REG,S02038,S02430,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,5,-5,-2.5,-2.5,-0.4999999999999999,-0.2500000000000002,TRENTO,VERONA PORTA NUOVA
2026-01,REG,S02038,S02520,18,18,0,0,0,0,13,3,2,3,0,0,0,0,45,2,43,2.388888888888889,3.0,5.0,5.299999999999997,TRENTO,BASSANO DEL GRAPPA
2026-01,REG,S02044,S02026,6,6,0,0,0,0,2,0,4,0,0,0,0,0,4,8,-4,-0.6666666666666666,-1.0,2.0,2.0,ROVERETO,BOLZANO
2026-01,REG,S02044,S02038,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2,5,-3,-0.75,0.0,1.0,1.0,ROVERETO,TRENTO
2026-01,REG,S02049,S02026,10,10,0,0,0,0,5,2,3,2,1,0,0,0,23,9,14,1.4,1.0,5.499999999999998,7.749999999999995,ALA,BOLZANO
2026-01,REG,S02049,S02038,8,8,0,0,0,0,2,1,5,1,1,0,0,0,15,18,-3,-0.375,-3.0,4.899999999999998,9.449999999999992,ALA,TRENTO
2026-01,REG,S02107,S02114,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,BRUNICO,S.CANDIDO
2026-01,REG,S02114,S02011,6,6,0,0,0,0,2,2,2,2,2,2,0,0,45,3,42,7.0,2.0,20.5,22.75,S.CANDIDO,FORTEZZA
2026-01,REG,S02114,S02107,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,S.CANDIDO,BRUNICO
2026-01,REG,S02114,S02111,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,S.CANDIDO,MONGUELFO-VALLE DI CASIES
2026-01,REG,S02140,S02446,34,34,0,0,0,0,10,0,24,0,0,0,0,0,21,43,-22,-0.6470588235294118,-1.0,2.6999999999999993,3.0,SCHIO,VICENZA
2026-01,REG,S02140,S02589,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,6,-6,-3.0,-3.0,-0.5999999999999999,-0.30000000000000027,SCHIO,VENEZIA MESTRE
2026-01,REG,S02216,S02001,26,26,0,0,0,0,9,4,13,4,1,1,1,0,74,38,36,1.3846153846153846,-0.5,6.0,7.5,MERANO,BRENNERO
2026-01,REG,S02216,S02006,1,1,0,0,0,0,0,1,0,1,1,1,0,0,27,0,27,27.0,27.0,27.0,27.0,MERANO,VIPITENO-VAL DI VIZZE
2026-01,REG,S02216,S02026,16,16,0,0,0,0,11,4,1,4,1,0,0,0,48,1,47,2.9375,2.0,7.5,8.5,MERANO,BOLZANO
2026-01,REG,S02314,S02038,4,4,0,0,0,0,0,3,1,3,1,0,0,0,24,1,23,5.75,6.0,10.200000000000001,11.099999999999998,BORGO VALSUGANA EST,TRENTO
2026-01,REG,S02336,S02430,26,26,0,0,0,0,16,5,5,5,0,0,0,0,59,7,52,2.0,1.0,5.5,6.75,MANTOVA,VERONA PORTA NUOVA
2026-01,REG,S02336,S02589,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2,4,-2,-0.5,-1.0,1.1000000000000005,1.549999999999999,MANTOVA,VENEZIA MESTRE
2026-01,REG,S02336,S05032,30,30,0,0,0,0,2,1,27,1,0,0,0,0,10,82,-72,-2.4,-3.0,-0.6999999999999957,2.549999999999997,MANTOVA,MODENA
2026-01,REG,S02336,S05043,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,MANTOVA,BOLOGNA CENTRALE
2026-01,REG,S02336,S05703,12,12,0,0,0,0,9,2,1,2,1,1,0,0,36,1,35,2.9166666666666665,2.5,4.800000000000001,9.499999999999993,MANTOVA,MONSELICE
2026-01,REG,S02340,S05161,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,4.8,4.9,SUZZARA,SERMIDE
2026-01,REG,S02340,S05712,10,10,0,0,0,0,4,1,5,1,0,0,0,0,15,15,0,0.0,-1.0,4.299999999999999,5.649999999999997,SUZZARA,FERRARA
2026-01,REG,S02349,S05032,28,28,0,0,0,0,1,1,26,1,0,0,0,0,6,82,-76,-2.7142857142857144,-3.0,-1.6999999999999993,0.29999999999999716,CARPI,MODENA
2026-01,REG,S02366,S02581,4,4,0,0,0,0,1,1,2,1,0,0,0,0,11,7,4,1.0,0.0,6.500000000000001,7.249999999999998,LEGNAGO,PADOVA
2026-01,REG,S02366,S05703,6,6,0,0,0,0,4,0,2,0,0,0,0,0,8,2,6,1.0,1.0,3.0,3.5,LEGNAGO,MONSELICE
2026-01,REG,S02366,S05706,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,LEGNAGO,ROVIGO
2026-01,REG,S02430,S01700,32,32,0,0,0,0,11,15,6,15,9,3,0,0,200,13,187,5.84375,3.0,13.0,19.0,VERONA PORTA NUOVA,MILANO CENTRALE
2026-01,REG,S02430,S01701,2,2,0,0,0,0,1,1,0,1,1,0,0,0,17,0,17,8.5,8.5,12.9,13.45,VERONA PORTA NUOVA,MILANO LAMBRATE
2026-01,REG,S02430,S02001,4,4,0,0,0,0,1,1,2,1,0,0,0,0,6,11,-5,-1.25,-1.5,3.8000000000000007,4.399999999999999,VERONA PORTA NUOVA,BRENNERO
2026-01,REG,S02430,S02026,34,34,0,0,0,0,8,5,21,5,3,1,0,0,68,91,-23,-0.6764705882352942,-2.0,8.099999999999998,11.0,VERONA PORTA NUOVA,BOLZANO
