partenza,arrivo,km,fonte,qualita,km_linea_aria,rapporto,km_rinf,km_gtfs,km_osm,km_prontuario
SOLAROLO,RAVENNA,35.58,rinf,ufficiale,29.66,1.2,35.576,,35.58,
SOLAROLO,RIMINI,74.73,rinf,ufficiale,66.71,1.12,74.727,,76.26,
SOLARUSSA,CAGLIARI,102.8,rinf,ufficiale,89.69,1.15,102.797,,102.89,
SOLIERA MODENESE,CARPI,6.78,rinf,ufficiale,6.71,1.01,6.778,,6.81,
SOLIERA MODENESE,MANTOVA,52.4,rinf,ufficiale,49.43,1.06,52.395,,139.42,
SOLIERA MODENESE,MODENA,8.65,rinf,ufficiale,7.84,1.1,8.647,,8.96,
SOLOPACA,ARIANO IRPINO,66.0,prontuario,stimata,45.79,1.44,,,,66.0
SOLOPACA,AVERSA,50.0,prontuario,stimata,39.7,1.26,,,,50.0
SOLOPACA,BENEVENTO,28.0,prontuario,stimata,18.3,1.53,,,,28.0
SOLOPACA,CANCELLO,47.0,prontuario,stimata,27.21,1.73,,,,47.0
SOLOPACA,CASERTA,37.67,rinf,ufficiale,25.77,1.46,37.671,,37.6,35.0
SOLOPACA,CERVARO,120.0,prontuario,stimata,,,,,,120.0
SOLOPACA,FOGGIA,129.0,prontuario,stimata,86.95,1.48,,,,129.0
SOLOPACA,NAPOLI CENTRALE,71.81,rinf,ufficiale,46.97,1.53,71.812,,58.11,69.0
SOLOPACA,TELESE CERRETO,4.0,prontuario,stimata,3.82,1.05,,,,4.0
SOMMA LOMBARDO,ARONA,18.14,rinf,ufficiale,17.19,1.05,18.14,18.02,21.19,
SOMMA LOMBARDO,DOMODOSSOLA,73.7,rinf,ufficiale,57.57,1.28,73.698,73.56,73.7,
SOMMA LOMBARDO,MILANO CENTRALE,49.95,rinf,ufficiale,45.5,1.1,49.948,49.98,49.1,
SOMMA LOMBARDO,MILANO CERTOSA,41.42,rinf,ufficiale,38.52,1.08,41.422,,41.43,
SOMMA LOMBARDO,MILANO PORTA GARIBALDI,46.17,rinf,ufficiale,44.0,1.05,46.171,46.22,49.48,
SOMMA LOMBARDO,STRESA,35.48,rinf,ufficiale,26.13,1.36,35.479,35.35,35.49,
SOMMACAMPAGNA SONA,BRESCIA,53.74,rinf,ufficiale,50.5,1.06,53.741,,53.7,
SOMMACAMPAGNA SONA,VERONA PORTA NUOVA,10.9,rinf,ufficiale,10.79,1.01,10.897,,10.89,
SOMMARIVA BOSCO,CIRE,62.78,osm,stimata,52.97,1.19,,,62.78,
SOMMARIVA BOSCO,TORINO STURA,46.74,osm,stimata,39.4,1.19,,,46.74,
SOMMARIVA DEL BOSCO,GERMAGNANO,74.98,rinf,ufficiale,59.83,1.25,74.981,,75.16,
SOMMARIVA DEL BOSCO,TORINO AEROPORTO DI CASELLE,56.87,rinf,ufficiale,48.06,1.18,56.872,,57.04,
SOMMARIVA DEL BOSCO,TORINO STURA,46.64,rinf,ufficiale,39.4,1.18,46.639,46.65,46.74,
SONDRIO,ABBADIA LARIANA,72.46,rinf,ufficiale,51.11,1.42,72.456,,71.92,
SONDRIO,ARDENNO MASINO,17.52,rinf,ufficiale,17.13,1.02,17.523,,17.54,
SONDRIO,BELLANO TARTAVALLE TERME,54.6,rinf,ufficiale,46.2,1.18,54.597,,54.44,
SONDRIO,BELLANO TARTAVELLE TERME,54.44,osm,stimata,46.2,1.18,,,54.44,
SONDRIO,BERGAMO,112.38,rinf,ufficiale,55.18,2.04,112.377,,222.34,
SONDRIO,CALOLZIOCORTE OLGINATE,86.33,rinf,ufficiale,53.27,1.62,86.331,,86.3,
SONDRIO,CARNATE USMATE,104.44,rinf,ufficiale,68.93,1.52,104.435,,104.59,
SONDRIO,COLICO,40.47,rinf,ufficiale,38.6,1.05,40.465,,40.46,
SONDRIO,COSIO TRAONA,28.49,rinf,ufficiale,26.99,1.06,28.491,,28.33,
SONDRIO,DELEBIO,33.52,rinf,ufficiale,31.87,1.05,33.519,,33.35,
SONDRIO,DERVIO,49.95,rinf,ufficiale,44.79,1.12,49.953,,49.81,
SONDRIO,DORIO,46.84,rinf,ufficiale,43.25,1.08,46.844,,46.66,
SONDRIO,LECCO,79.44,rinf,ufficiale,51.45,1.54,79.444,,81.58,
SONDRIO,LIERNA,64.32,rinf,ufficiale,49.72,1.29,64.323,,64.47,
SONDRIO,MANDELLO DEL LARIO,70.0,rinf,ufficiale,50.18,1.4,70.003,,67.13,
SONDRIO,MILANO CENTRALE,128.18,rinf,ufficiale,89.5,1.43,128.18,,127.62,
SONDRIO,MILANO GRECO PIRELLI,124.83,rinf,ufficiale,88.87,1.4,124.829,,125.0,
SONDRIO,MILANO PORTA GARIBALDI,128.81,rinf,ufficiale,91.37,1.41,128.813,,128.03,
SONDRIO,MONZA,116.24,rinf,ufficiale,80.34,1.45,116.238,,122.52,
SONDRIO,MORBEGNO,25.07,rinf,ufficiale,23.68,1.06,25.07,,24.87,
SONDRIO,PIONA,42.91,rinf,ufficiale,40.51,1.06,42.906,,42.74,
SONDRIO,POGGIRIDENTI TRESIVIO PIATEDA,4.92,rinf,ufficiale,4.7,1.05,4.917,,4.93,
SONDRIO,PONTE IN VALTELLINA,8.42,rinf,ufficiale,7.92,1.06,8.416,,8.61,
SONDRIO,S PIETRO BERBENNO,10.5,rinf,ufficiale,10.22,1.03,10.497,,10.48,
SONDRIO,SESTO S GIOVANNI,121.12,rinf,ufficiale,85.21,1.42,121.118,,121.32,
SONDRIO,TIRANO,25.96,rinf,ufficiale,23.28,1.11,25.957,,26.01,
SONDRIO,TRESENDA APRICA TEGLIO,16.89,rinf,ufficiale,16.24,1.04,16.889,,16.89,
SONDRIO,VARENNA ESINO,57.85,rinf,ufficiale,48.3,1.2,57.855,,57.74,
SORA,AVEZZANO,49.88,rinf,ufficiale,39.27,1.27,49.879,,49.75,
SORA,CASSINO,46.56,rinf,ufficiale,31.21,1.49,46.565,,46.6,
SORBOLO,SUZZARA,32.75,rinf,ufficiale,29.61,1.11,32.748,,32.81,
SORESINA,CREMONA,25.99,rinf,ufficiale,19.56,1.33,25.986,,122.89,
SORESINA,MILANO PORTA GARIBALDI,73.53,rinf,ufficiale,55.93,1.31,73.535,,71.4,
SORESINA,TREVIGLIO,38.59,rinf,ufficiale,34.12,1.13,38.59,,44.15,
SOVERATO,AUGUSTA,334.0,prontuario,stimata,198.21,1.69,,,,334.0
SOVERATO,BARI CENTRALE,429.0,prontuario,stimata,271.98,1.58,,,,429.0
SOVERATO,CARIATI,134.0,prontuario,stimata,96.78,1.38,,,,134.0
SOVERATO,CATANIA CENTRALE,278.0,prontuario,stimata,182.31,1.52,,,,278.0
SOVERATO,CATANZARO LIDO,18.21,rinf,ufficiale,16.26,1.12,18.21,,18.21,19.0
SOVERATO,CIRÒ,111.0,prontuario,stimata,,,,,,111.0
SOVERATO,CORIGLIANO CALABRO,177.0,prontuario,stimata,104.99,1.69,,,,177.0
SOVERATO,CROTONE,79.0,prontuario,stimata,65.72,1.2,,,,79.0
SOVERATO,GIOIA DEL COLLE,375.0,prontuario,stimata,237.05,1.58,,,,375.0
SOVERATO,LENTINI DIRAMAZIONE,301.0,prontuario,stimata,,,,,,301.0
SOVERATO,LOCRI,64.33,rinf,ufficiale,55.96,1.15,64.33,,64.52,64.0
SOVERATO,MELITO DI PORTO SALVO,129.0,prontuario,stimata,108.55,1.19,,,,129.0
SOVERATO,MESSINA CENTRALE,183.0,prontuario,stimata,102.45,1.79,,,,183.0
SOVERATO,METAPONTO,270.0,prontuario,stimata,188.66,1.43,,,,270.0
SOVERATO,REGGIO CALABRIA CENTRALE,159.0,prontuario+conferma,confermata,102.5,1.55,,,159.88,159.0
SOVERATO,REGGIO DI CALABRIA CENTRALE,159.34,rinf,ufficiale,102.5,1.55,159.34,,159.88,
SOVERATO,ROCCELLA JONICA,47.0,prontuario,stimata,42.13,1.12,,,,47.0
SOVERATO,ROSSANO,165.0,prontuario,stimata,102.45,1.61,,,,165.0
SOVERATO,SIBARI,191.0,prontuario,stimata,118.69,1.61,,,,191.0
SOVERATO,SIDERNO,59.0,prontuario,stimata,50.78,1.16,,,,59.0
SOVERATO,SIRACUSA,365.0,prontuario,stimata,211.46,1.73,,,,365.0
SOVERATO,SPINAZZOLA,345.0,prontuario,stimata,255.38,1.35,,,,345.0
SOVERATO,TAORMINA – GIARDINI,231.0,prontuario,stimata,,,,,,231.0
SOVERATO,TARANTO,314.0,prontuario,stimata,208.23,1.51,,,,314.0
SOVERATO,TREBISACCE,206.0,prontuario,stimata,131.35,1.57,,,,206.0
SOVERATO,VILLA S GIOVANNI,174.0,prontuario,stimata,95.17,1.83,,,,174.0
SPARANISE,BOIANO,92.71,rinf,ufficiale,46.27,2.0,92.706,,92.74,
SPARANISE,CASERTA,26.42,rinf,ufficiale,23.62,1.12,26.424,,26.4,
SPARANISE,NAPOLI CENTRALE,60.56,rinf,ufficiale,39.97,1.52,60.565,,59.39,
SPEZZANO ALB TERME,CASTIGLIONE COSENTINO,56.0,prontuario,stimata,,,,,,56.0
SPEZZANO ALB TERME,LAMEZIA TERME CENTRALE,134.0,prontuario,stimata,,,,,,134.0
SPEZZANO ALB TERME,REGGIO CALABRIA CENTRALE,278.0,prontuario,stimata,,,,,,278.0
SPEZZANO ALB TERME,S MARCO ROGGIANO,14.0,prontuario,stimata,,,,,,14.0
SPEZZANO ALB TERME,VIBO VALENTIA – PIZZO,148.0,prontuario,stimata,,,,,,148.0
SPEZZANO ALBANESE TERME,COSENZA,47.84,rinf,ufficiale,43.24,1.11,47.838,,47.84,
SPIGNO,ALESSANDRIA,59.41,rinf,ufficiale,47.01,1.26,59.411,59.41,59.68,
SPINAZZOLA,AMANTEA,273.0,prontuario,stimata,202.41,1.35,,,,273.0
SPINAZZOLA,AUGUSTA,679.0,prontuario,stimata,419.29,1.62,,,,679.0
SPINAZZOLA,BARI CENTRALE,84.0,prontuario,stimata,68.17,1.23,,,,84.0
SPINAZZOLA,BARLETTA,65.68,rinf,ufficiale,43.26,1.52,65.682,,67.55,
SPINAZZOLA,CARIATI,211.0,prontuario,stimata,177.84,1.19,,,,211.0
SPINAZZOLA,CATANIA CENTRALE,623.0,prontuario,stimata,392.57,1.59,,,,623.0
SPINAZZOLA,CATANZARO LIDO,326.0,prontuario,stimata,241.21,1.35,,,,326.0
SPINAZZOLA,CIRÒ,234.0,prontuario,stimata,,,,,,234.0
SPINAZZOLA,CORIGLIANO CALABRO,168.0,prontuario,stimata,151.76,1.11,,,,168.0
SPINAZZOLA,COSENZA,221.0,prontuario,stimata,182.34,1.21,,,,221.0
SPINAZZOLA,CROTONE,266.0,prontuario,stimata,225.27,1.18,,,,266.0
SPINAZZOLA,GIOIA DEL COLLE,30.0,incerta,sospetta,71.89,0.42,,,,30.0
SPINAZZOLA,GIOIA TAURO,396.0,prontuario,stimata,281.78,1.41,,,,396.0
SPINAZZOLA,LENTINI DIRAMAZIONE,646.0,prontuario,stimata,,,,,,646.0
SPINAZZOLA,LOCRI,409.0,prontuario,stimata,302.85,1.35,,,,409.0
SPINAZZOLA,MELITO DI PORTO SALVO,474.0,prontuario,stimata,338.67,1.4,,,,474.0
SPINAZZOLA,MESSINA CENTRALE,528.0,prontuario,stimata,311.09,1.7,,,,528.0
SPINAZZOLA,METAPONTO,75.0,incerta,sospetta,89.43,0.84,,,,75.0
SPINAZZOLA,PAOLA,247.0,prontuario,stimata,177.5,1.39,,,,247.0
SPINAZZOLA,REGGIO CALABRIA CENTRALE,504.0,prontuario,stimata,319.22,1.58,,,,504.0
SPINAZZOLA,ROCCELLA JONICA,392.0,prontuario,stimata,293.85,1.33,,,,392.0
SPINAZZOLA,ROSARNO,386.0,prontuario,stimata,274.25,1.41,,,,386.0
SPINAZZOLA,ROSSANO,180.0,prontuario,stimata,157.34,1.14,,,,180.0
SPINAZZOLA,SIBARI,154.0,prontuario,stimata,137.5,1.12,,,,154.0
SPINAZZOLA,SIDERNO,404.0,prontuario,stimata,298.86,1.35,,,,404.0
SPINAZZOLA,SIRACUSA,710.0,prontuario,stimata,437.97,1.62,,,,710.0
SPINAZZOLA,SOVERATO,345.0,prontuario,stimata,255.38,1.35,,,,345.0
SPINAZZOLA,TAORMINA – GIARDINI,576.0,prontuario,stimata,,,,,,576.0
SPINAZZOLA,TARANTO,31.0,incerta,sospetta,109.14,0.28,,,,31.0
SPINAZZOLA,TREBISACCE,139.0,prontuario,stimata,126.7,1.1,,,,139.0
SPINAZZOLA,VILLA S GIOVANNI,433.0,prontuario,stimata,306.79,1.41,,,,433.0
SPINETTA,ALESSANDRIA,7.57,rinf,ufficiale,6.65,1.14,7.568,,7.59,
SPINETTA,ASTI,41.86,rinf,ufficiale,37.49,1.12,41.864,,41.86,
SPOLETO,ALBACINA,92.0,prontuario,stimata,70.39,1.31,,,,92.0
SPOLETO,ANCONA,153.31,rinf,ufficiale,114.0,1.34,153.313,,153.26,154.0
SPOLETO,ANCONA MARITTIMA,156.0,prontuario,stimata,,,,,,156.0
SPOLETO,ASSISI,40.76,rinf,ufficiale,37.05,1.1,40.759,,40.61,
SPOLETO,FABRIANO,83.0,prontuario,stimata,68.02,1.22,,,,83.0
SPOLETO,FALCONARA M MA,145.0,prontuario,stimata,,,,,,145.0
SPOLETO,FOLIGNO,25.12,rinf,ufficiale,23.4,1.07,25.12,,25.05,25.0
SPOLETO,FOSSATO DI VICO G,67.0,prontuario,stimata,,,,,,67.0
SPOLETO,GUALDO TADINO,61.0,prontuario,stimata,54.39,1.12,,,,61.0
SPOLETO,JESI,127.0,prontuario,stimata,95.82,1.33,,,,127.0
SPOLETO,NARNI AMELIA,42.0,prontuario,stimata,,,,,,42.0
SPOLETO,ORTE,56.76,rinf,ufficiale,43.3,1.31,56.756,,57.29,59.0
SPOLETO,PERUGIA,64.7,rinf,ufficiale,49.66,1.3,64.7,,64.63,
SPOLETO,ROMA S PIETRO,145.86,rinf,ufficiale,97.22,1.5,145.857,,132.33,
SPOLETO,ROMA TERMINI,138.16,rinf,ufficiale,95.9,1.44,138.157,,124.67,143.0
SPOLETO,ROMA TIBURTINA,138.0,prontuario,stimata,94.41,1.46,,,,138.0
SPOLETO,TERNI,29.23,rinf,ufficiale,20.67,1.41,29.23,,29.38,29.0
SPOLETO,TERONTOLA CORTONA,107.32,rinf,ufficiale,78.73,1.36,107.32,,107.26,
SPOTORNO NOLI,IMPERIA,50.43,rinf,ufficiale,47.57,1.06,50.428,,50.43,
SPRESIANO,TREVISO CENTRALE,13.83,rinf,ufficiale,13.18,1.05,13.826,,87.98,
SPRESIANO,VENEZIA S LUCIA,43.17,rinf,ufficiale,37.66,1.15,43.168,,43.23,
SQUILLACE,REGGIO CALABRIA CENTRALE,168.82,osm,stimata,110.58,1.53,,,168.82,
SQUINZANO,BARI CENTRALE,134.69,rinf,ufficiale,124.02,1.09,134.687,,134.43,135.0
SQUINZANO,BRINDISI,24.0,incerta,sospetta,25.9,0.93,,,,24.0
SQUINZANO,FASANO,80.0,prontuario,stimata,71.7,1.12,,,,80.0
SQUINZANO,LECCE,15.0,prontuario,stimata,14.93,1.0,,,,15.0
SQUINZANO,MOLFETTA,160.0,prontuario,stimata,147.71,1.08,,,,160.0
SQUINZANO,MONOPOLI,94.0,prontuario,stimata,84.94,1.11,,,,94.0
SQUINZANO,OSTUNI,60.0,prontuario,stimata,51.69,1.16,,,,60.0
STABIO,ALBIZZATE SOLBIATE ARNO,25.1,osm,stimata,17.67,1.42,,,25.1,
STABIO,BUSTO ARSIZIO,39.86,osm,stimata,26.74,1.49,,,39.86,
STABIO,CANTELLO GAGGIOLO,3.47,osm,stimata,3.14,1.11,,,3.47,
STABIO,CHIASSO,12.0,osm,stimata,7.61,1.58,,,12.0,
STABIO,COMO S GIOVANNI,13.68,osm,stimata,10.93,1.25,,,13.68,
STABIO,CONFINE DI STATO,2.0,prontuario,stimata,,,,,,2.0
STABIO,GALLARATE,34.43,osm,stimata,25.11,1.37,,,34.43,
STABIO,MALNATE OLONA,9.0,prontuario,stimata,,,,,,9.0
STABIO,MALPENSA AEROPORTO T1,43.41,osm,stimata,30.64,1.42,,,43.41,
STABIO,MALPENSA AEROPORTO T2,39.83,osm,stimata,28.06,1.42,,,39.83,
STABIO,MALPENSA AEROPORTO TERMINAL 2,39.95,osm,stimata,28.18,1.42,,,39.95,
STABIO,MILANO CENTRALE,59.58,osm,stimata,45.08,1.32,,,59.58,
STABIO,MILANO PORTA GARIBALDI,59.99,osm,stimata,44.77,1.34,,,59.99,
STABIO,VALMOREA,4.0,prontuario,stimata,,,,,,4.0
STABIO,VARESE,81.6,incerta,sospetta,9.25,8.82,,,81.6,
STATTE,MARTINA FRANCA,23.58,rinf,ufficiale,18.05,1.31,23.579,,23.85,
STRADELLA,ALESSANDRIA,64.0,prontuario,stimata,57.73,1.11,,,,64.0
STRADELLA,BARDONECCHIA,135.0,incerta,sospetta,203.43,0.66,,,,135.0
STRADELLA,BRESSANA BOTTARONE,16.75,rinf,ufficiale,13.17,1.27,16.747,,13.93,
STRADELLA,BRONI,3.79,rinf,ufficiale,3.65,1.04,3.795,,3.81,
STRADELLA,BUSSOLENO,94.0,incerta,sospetta,169.1,0.56,,,,94.0
STRADELLA,CERTOSA DI PAVIA,36.76,rinf,ufficiale,22.69,1.62,36.76,,37.15,
STRADELLA,FIDENZA,68.29,rinf,ufficiale,64.32,1.06,68.292,,68.12,
STRADELLA,MILANO CENTRALE,67.21,rinf,ufficiale,46.83,1.44,67.211,,65.65,
STRADELLA,MILANO CERTOSA,70.87,rinf,ufficiale,49.24,1.44,70.871,,71.85,
STRADELLA,MILANO GRECO PIRELLI,67.29,rinf,ufficiale,48.68,1.38,67.293,,68.71,
STRADELLA,MILANO LAMBRATE,63.41,rinf,ufficiale,43.74,1.45,63.413,,62.74,
STRADELLA,MILANO PORTA GARIBALDI,69.1,rinf,ufficiale,46.34,1.49,69.101,,67.89,
STRADELLA,MILANO ROGOREDO,57.62,rinf,ufficiale,42.03,1.37,57.625,,60.92,
STRADELLA,MODANE,155.0,incerta,sospetta,207.6,0.75,,,,155.0
STRADELLA,PAVIA,29.02,rinf,ufficiale,17.28,1.68,29.022,,29.36,
STRADELLA,PIACENZA,33.22,rinf,ufficiale,31.97,1.04,33.223,,33.18,33.0
STRADELLA,PINAROLO PO,11.15,rinf,ufficiale,10.27,1.09,11.147,,11.16,
STRADELLA,RIMINI,287.57,rinf,ufficiale,282.74,1.02,287.568,,291.42,
STRADELLA,TORTONA,42.0,prontuario,stimata,39.86,1.05,,,,42.0
STRADELLA,VOGHERA,25.17,rinf,ufficiale,24.58,1.02,25.172,,24.95,25.0
STRAMBINO,CHIVASSO,23.38,rinf,ufficiale,21.03,1.11,23.383,23.38,23.73,
STRAMBINO,NOVARA,95.07,rinf,ufficiale,58.01,1.64,95.072,95.07,95.17,
STRAMBINO,TORINO PORTA NUOVA,51.75,rinf,ufficiale,39.24,1.32,51.75,51.76,51.14,
STRESA,MILANO CENTRALE,85.43,rinf,ufficiale,69.34,1.23,85.427,85.33,84.59,
STRESA,MILANO CERTOSA,76.9,rinf,ufficiale,63.0,1.22,76.901,,76.91,
STRESA,MILANO PORTA GARIBALDI,81.65,rinf,ufficiale,68.18,1.2,81.65,81.58,84.96,
STRESA,SOMMA LOMBARDO,35.48,rinf,ufficiale,26.13,1.36,35.479,35.35,35.49,
STREVI,ALESSANDRIA,27.81,rinf,ufficiale,24.34,1.14,27.808,27.81,27.99,
STREVI,SAVONA,74.4,rinf,ufficiale,43.66,1.7,74.404,74.41,75.65,
STRIGNO,TRENTO,48.59,rinf,ufficiale,30.58,1.59,48.585,,48.62,
SULMONA,ANVERSA VILLALAGO SCANNO,10.05,rinf,ufficiale,7.66,1.31,10.053,,9.94,
SULMONA,AVEZZANO,64.86,rinf,ufficiale,39.79,1.63,64.857,,64.8,64.0
SULMONA,BAGNI DI TIVOLI,151.81,osm,stimata,98.71,1.54,,,151.81,
SULMONA,BEFFI,28.63,rinf,ufficiale,25.37,1.13,28.632,,28.71,
SULMONA,BUSSI,18.5,rinf,ufficiale,15.56,1.19,18.5,,18.84,
SULMONA,CASTELLALTO CANZANO,123.5,rinf,ufficiale,71.19,1.73,123.504,,120.9,
SULMONA,CHIETI,53.19,rinf,ufficiale,37.99,1.4,53.191,,53.33,54.0
SULMONA,COCULLO,29.56,rinf,ufficiale,11.35,2.61,29.563,,30.17,
SULMONA,COLLARMELE,45.13,rinf,ufficiale,22.97,1.97,45.135,,45.05,
SULMONA,FAGNANO CAMPANA,39.13,rinf,ufficiale,35.38,1.11,39.135,,39.25,
SULMONA,GIULIANOVA,105.95,rinf,ufficiale,76.94,1.38,105.947,,106.15,
SULMONA,GORIANO – SICOLI,23.0,prontuario,stimata,,,,,,23.0
SULMONA,GUIDONIA MONTECELIO S ANGELO,146.03,rinf,ufficiale,,,146.033,,,
SULMONA,L AQUILA,60.27,rinf,ufficiale,53.78,1.12,60.27,,60.44,
SULMONA,MANDELA SAMBUCI,118.46,osm,stimata,81.48,1.45,,,118.46,
SULMONA,MANOPPELLO,44.23,rinf,ufficiale,30.14,1.47,44.226,,44.44,
SULMONA,MOLINA CASTEL VECCHIO SUBAQUEO,18.88,osm,stimata,16.6,1.14,,,18.88,
SULMONA,MOLINA CASTELVECCHIO SUBEQUO,18.81,rinf,ufficiale,16.6,1.13,18.811,,18.88,
SULMONA,MONTEROTONDO MENTANA,191.54,rinf,ufficiale,108.28,1.77,191.54,,192.17,
SULMONA,MONTESILVANO,75.31,rinf,ufficiale,54.47,1.38,75.315,,75.51,
SULMONA,NETTUNO,93.0,incerta,sospetta,123.07,0.76,,,,93.0
SULMONA,ORTE,191.02,rinf,ufficiale,130.41,1.46,191.024,,192.07,
SULMONA,PAGANICA,52.71,rinf,ufficiale,47.53,1.11,52.71,,52.84,
SULMONA,PESCARA,68.33,rinf,ufficiale,51.43,1.33,68.333,,68.54,
SULMONA,PESCARA CENTRALE,68.0,prontuario,stimata,,,,,,68.0
SULMONA,PESCARA P N,67.0,prontuario,stimata,,,,,,67.0
SULMONA,PESCARA PORTA NUOVA,66.99,rinf,ufficiale,50.74,1.32,66.993,,67.83,
SULMONA,PINETO ATRI,87.57,rinf,ufficiale,62.22,1.41,87.572,,87.76,
SULMONA,POPOLI VITTORITO,15.22,rinf,ufficiale,14.08,1.08,15.224,,15.23,
SULMONA,PRATOLA PELIGNA,5.58,rinf,ufficiale,5.23,1.07,5.575,,5.58,
SULMONA,PRATOLA – PELIGNA,6.0,prontuario,stimata,,,,,,6.0
SULMONA,ROCCARASO,52.31,rinf,ufficiale,27.37,1.91,52.31,,52.43,
SULMONA,ROMA OSTIENSE,177.99,rinf,ufficiale,119.37,1.49,177.989,,175.75,
SULMONA,ROMA TERMINI,171.94,rinf,ufficiale,117.72,1.46,171.937,,172.54,167.0
SULMONA,ROMA TIBURTINA,170.62,rinf,ufficiale,114.79,1.49,170.622,,170.97,172.0
SULMONA,S DEMETRIO DE VESTINI,44.67,rinf,ufficiale,40.1,1.11,44.67,,44.79,
SULMONA,SALONE PC,160.0,prontuario,stimata,,,,,,160.0
SULMONA,SCAFA S VALENTINO CARAMANICO T,36.69,osm,stimata,24.13,1.52,,,36.69,
SULMONA,TAGLIACOZZO,80.0,prontuario,stimata,53.81,1.49,,,,80.0
SULMONA,TERAMO,131.02,rinf,ufficiale,68.51,1.91,131.024,,128.42,
SULMONA,TERNI,163.5,rinf,ufficiale,117.82,1.39,163.498,,164.1,
SULMONA,TERRACINA,101.0,prontuario,stimata,,,,,,101.0
SULMONA,TIVOLI,132.36,rinf,ufficiale,91.74,1.44,132.364,,132.62,132.0
SULMONA,TORRE DEI PASSERI,29.68,rinf,ufficiale,20.49,1.45,29.68,,29.78,
SUSA,ALPIGNANO,39.05,rinf,ufficiale,37.38,1.04,39.049,39.05,39.05,
SUSA,AVIGLIANA,28.96,rinf,ufficiale,28.02,1.03,28.956,28.96,28.97,
SUSA,BIVIO PRONDA,46.58,rinf,ufficiale,,,46.579,,,
SUSA,BORGONE,14.96,rinf,ufficiale,14.53,1.03,14.963,14.96,14.99,
SUSA,BUSSOLENO,7.53,rinf,ufficiale,7.5,1.0,7.526,7.53,7.8,
SUSA,COLLEGNO,43.27,rinf,ufficiale,41.5,1.04,43.266,43.27,43.28,
SUSA,CONDOVE,21.77,osm,stimata,21.07,1.03,,,21.77,
SUSA,ROSTA,33.83,rinf,ufficiale,32.83,1.03,33.831,33.83,33.85,
SUSA,TORINO PORTA NUOVA,53.06,rinf,ufficiale,49.88,1.06,53.06,53.06,52.92,
SUZZARA,ALFONSINE,136.28,rinf,ufficiale,114.72,1.19,136.278,,225.11,
SUZZARA,BOLOGNA CENTRALE,79.05,rinf,ufficiale,71.24,1.11,79.045,,127.65,
SUZZARA,BONDENO,63.32,rinf,ufficiale,52.58,1.2,63.322,,185.26,
SUZZARA,BRESCELLO VIADANA,24.07,rinf,ufficiale,21.45,1.12,24.071,,24.07,
SUZZARA,CARPI,26.69,rinf,ufficiale,25.9,1.03,26.688,,97.59,
SUZZARA,CERVIA MILANO MARITTIMA,175.21,rinf,ufficiale,150.18,1.17,175.21,,231.97,
SUZZARA,FERRARA,81.4,rinf,ufficiale,68.97,1.18,81.4,,169.34,
SUZZARA,GLORIE,140.54,rinf,ufficiale,118.72,1.18,140.536,,220.84,
SUZZARA,GUASTALLA,12.08,rinf,ufficiale,11.42,1.06,12.083,,12.19,
SUZZARA,LAVEZZOLA,122.02,rinf,ufficiale,101.05,1.21,122.024,,240.12,
SUZZARA,LIDO DI CLASSE LIDO DI SAVIO,167.6,rinf,ufficiale,143.15,1.17,167.601,,224.36,
SUZZARA,LUZZARA,6.24,rinf,ufficiale,6.09,1.03,6.243,,6.27,
SUZZARA,MAGNACAVALLO,40.2,rinf,ufficiale,33.54,1.2,40.203,,208.38,
SUZZARA,MANTOVA,18.93,rinf,ufficiale,18.4,1.03,18.929,,225.99,
SUZZARA,MEZZANO,143.43,rinf,ufficiale,121.4,1.18,143.43,,217.95,
SUZZARA,MODENA,42.11,rinf,ufficiale,40.23,1.05,42.113,,92.12,
SUZZARA,PARMA,43.77,rinf,ufficiale,39.41,1.11,43.771,,45.16,
SUZZARA,POGGIO RUSCO,34.17,rinf,ufficiale,28.29,1.21,34.175,,175.55,
SUZZARA,PORTOMAGGIORE,104.81,rinf,ufficiale,88.71,1.18,104.813,,256.62,
SUZZARA,QUISTELLO,22.14,rinf,ufficiale,17.71,1.25,22.138,,146.5,
SUZZARA,RAVENNA,154.02,rinf,ufficiale,131.37,1.17,154.02,,210.77,
SUZZARA,RIMINI,190.13,rinf,ufficiale,177.38,1.07,190.132,,238.82,
SUZZARA,ROLO NOVI FABBRICO,15.1,rinf,ufficiale,14.94,1.01,15.104,,109.31,
SUZZARA,S BENEDETTO PO,15.64,rinf,ufficiale,14.55,1.07,15.636,,140.23,
SUZZARA,SERMIDE,48.83,rinf,ufficiale,41.93,1.16,48.829,,199.87,
SUZZARA,SORBOLO,32.75,rinf,ufficiale,29.61,1.11,32.748,,32.81,
SUZZARA,VIGARANO PIEVE,72.64,rinf,ufficiale,61.01,1.19,72.637,,175.94,
TAGGIA ARMA,BATTIPAGLIA,886.81,osm,stimata,687.65,1.29,619.309,,886.81,
TAGGIA ARMA,BERGAMO,296.36,rinf,ufficiale,251.72,1.18,296.356,465.09,341.07,
TAGGIA ARMA,COGOLETO,94.87,rinf,ufficiale,88.41,1.07,94.874,94.84,95.12,
TAGGIA ARMA,FOSSANO,160.97,rinf,ufficiale,80.56,2.0,160.966,143.41,144.88,
TAGGIA ARMA,GALLARATE,281.6,rinf,ufficiale,215.43,1.31,281.599,307.2,293.84,
