partenza,arrivo,km
PERUGIA,ORVIETO,106.256
PERUGIA,PASSIGNANO SUL TRASIMENO,30.627
PERUGIA,PERUGIA PONTE S GIOVANNI,11.247
PERUGIA,ROMA OSTIENSE,205.719
PERUGIA,ROMA TERMINI,202.857
PERUGIA,ROMA TIBURTINA,198.352
PERUGIA,SPELLO,34.676
PERUGIA,SPOLETO,64.7
PERUGIA,TERNI,93.93
PERUGIA,TERONTOLA CORTONA,42.62
PERUGIA,TORINO PORTA NUOVA,538.574
PERUGIA,TORINO PORTA SUSA,540.106
PERUGIA CAPITINI,PERUGIA,4.183
PERUGIA PONTE S GIOVANNI,FOLIGNO,28.333
PERUGIA PONTE S GIOVANNI,ORTE,110.209
PERUGIA PONTE S GIOVANNI,ROMA TERMINI,191.61
PERUGIA PONTE S GIOVANNI,SPOLETO,53.453
PERUGIA PONTE S GIOVANNI,TERNI,82.683
PERUGIA PONTE S GIOVANNI,TERONTOLA CORTONA,53.867
PESARO,ANCONA,59.574
PESARO,ASTI,422.75
PESARO,BERGAMO,366.684
PESARO,BOLOGNA CENTRALE,144.467
PESARO,BRESCIA,317.957
PESARO,CASTEL S PIETRO TERME,121.388
PESARO,CERVIA MILANO MARITTIMA,62.03
PESARO,CESENATICO,54.611
PESARO,FAENZA,95.36
PESARO,FANO,12.463
PESARO,FERRARA,155.84
PESARO,FIDENZA,256.872
PESARO,FIORENZUOLA,270.33
PESARO,FOLIGNO,170.373
PESARO,FORLI,79.649
PESARO,IMOLA,110.366
PESARO,LECCE,650.933
PESARO,LIDO CLASSE LIDO SAVIO,69.639
PESARO,LODI,327.803
PESARO,MAROTTA MONDOLFO,24.689
PESARO,MILANO CENTRALE,359.169
PESARO,MILANO LAMBRATE,355.371
PESARO,MILANO PORTA GARIBALDI,361.059
PESARO,MILANO ROGOREDO,349.583
PESARO,MONTEMARCIANO,46.14
PESARO,PARMA,234.859
PESARO,PESCARA,205.547
PESARO,PIACENZA,291.941
PESARO,PORTO D ASCOLI,148.851
PESARO,RAVENNA,83.22
PESARO,REGGIO EMILIA,206.553
PESARO,RIMINI,33.38
PESARO,ROMA S PIETRO,341.35
PESARO,ROMA TERMINI,333.65
PESARO,S BENEDETTO DEL TRONTO,144.067
PESARO,SENIGALLIA,33.736
PESARO,TORINO PORTA NUOVA,478.529
PESARO,VENEZIA S LUCIA,268.518
PESCARA,ANCONA,145.973
PESCARA,ANVERSA VILLALAGO SCANNO,78.386
PESCARA,AVEZZANO,133.19
PESCARA,BARI CENTRALE,296.099
PESCARA,BOLOGNA CENTRALE,350.014
PESCARA,BOLZANO,605.802
PESCARA,BUSSI,49.833
PESCARA,CASTELLALTO CANZANO,55.171
PESCARA,CELANO OVINDOLI,122.557
PESCARA,CHIETI,15.142
PESCARA,CIVITANOVA MARCHE MONTEGRANARO,103.268
PESCARA,COCULLO,97.896
PESCARA,COLLARMELE,113.468
PESCARA,FAENZA,300.907
PESCARA,FIDENZA,462.419
PESCARA,FORLI,285.196
PESCARA,FOSSACESIA TORINO SANGRO,38.41
PESCARA,FRANCAVILLA AL MARE,9.128
PESCARA,GIULIANOVA,37.614
PESCARA,GUIDONIA MONTECELIO S ANGELO,214.366
PESCARA,L AQUILA,126.64
PESCARA,LECCE,445.386
PESCARA,LORETO,122.471
PESCARA,LUNGHEZZA,225.347
PESCARA,MANOPPELLO,24.107
PESCARA,MARCELLINA PALOMBARA,206.591
PESCARA,MILANO CENTRALE,564.716
PESCARA,MILANO ROGOREDO,555.13
PESCARA,MODENA,386.946
PESCARA,MONTESILVANO,6.982
PESCARA,ORTONA,21.914
PESCARA,PARMA,440.406
PESCARA,PESARO,205.547
PESCARA,PESCARA PORTA NUOVA,1.34
PESCARA,PIACENZA,497.488
PESCARA,PINETO ATRI,19.239
PESCARA,POPOLI VITTORITO,53.109
PESCARA,PORTO D ASCOLI,56.696
PESCARA,PORTO RECANATI,118.16
PESCARA,PORTO S GIORGIO FERMO,87.674
PESCARA,PORTO VASTO,55.003
PESCARA,POTENZA PICENA MONTELUPONE,109.378
PESCARA,PRATOLA PELIGNA,62.758
PESCARA,REGGIO EMILIA,412.1
PESCARA,RIMINI,238.927
PESCARA,ROMA PRENESTINA,236.014
PESCARA,ROMA TERMINI,240.27
PESCARA,ROMA TIBURTINA,238.955
PESCARA,ROSETO DEGLI ABRUZZI,28.309
PESCARA,S BENEDETTO DEL TRONTO,61.48
PESCARA,S DEMETRIO DE VESTINI,111.04
PESCARA,S VITO LANCIANO,28.168
PESCARA,SCAFA S VALENTINO CARAMANICO TERME,31.785
PESCARA,SULMONA,68.333
PESCARA,TARANTO,396.116
PESCARA,TERAMO,62.691
PESCARA,TERMOLI,89.468
PESCARA,TIVOLI,200.697
PESCARA,TORINO PORTA NUOVA,684.076
PESCARA,TORRE DEI PASSERI,38.653
PESCARA,VALLE DELL ANIENE MANDELA SAMBUCI,186.619
PESCARA,VARANO,140.469
PESCARA,VASTO S SALVO,66.436
PESCARA,VENEZIA S LUCIA,474.065
PESCARA PORTA NUOVA,L AQUILA,125.3
PESCARA PORTA NUOVA,PESCARA,1.34
PESCARA PORTA NUOVA,SULMONA,66.993
PESCARA PORTA NUOVA,TORRE DEI PASSERI,37.313
PESCHIERA DEL GARDA,BRESCIA,42.098
PESCHIERA DEL GARDA,EMPOLI,245.868
PESCHIERA DEL GARDA,MILANO CENTRALE,124.852
PESCHIERA DEL GARDA,PIOLTELLO LIMITO,112.55
PESCHIERA DEL GARDA,ROMA TERMINI,482.698
PESCHIERA DEL GARDA,VENEZIA S LUCIA,140.239
PESCHIERA DEL GARDA,VERONA PORTA NUOVA,22.54
PESCIA,FIRENZE RIFREDI,51.421
PESCIA,FIRENZE S MARIA NOVELLA,54.188
PESCIA,LUCCA,23.107
PESCIA,PISA CENTRALE,46.186
PESCIA,PISTOIA,20.748
PESCIA,PRATO CENTRALE,37.802
PESCIA,VIAREGGIO,46.117
PETROSINO STRASATTI,CASTELVETRANO,34.05
PETROSINO STRASATTI,PIRAINETO,122.219
PETROSINO STRASATTI,TRAPANI,40.313
PIACENZA,ANCONA,351.515
PIACENZA,ARENA PO,28.526
PIACENZA,ARQUATA SCRIVIA,99.109
PIACENZA,BARBIANELLO,41.555
PIACENZA,BOLOGNA CENTRALE,147.474
PIACENZA,BORGOLOMBARDO,57.72
PIACENZA,BRESSANA BOTTARONE,49.97
PIACENZA,BRONI,37.018
PIACENZA,BUSALLA,114.846
PIACENZA,CASALPUSTERLENGO,17.009
PIACENZA,CASTEL S GIOVANNI,21.878
PIACENZA,CASTEL S PIETRO TERME,170.553
PIACENZA,CASTELGUELFO,44.673
PIACENZA,CATTOLICA S GIOVANNI GABICCE,276.84
PIACENZA,CERTOSA PAVIA,66.352
PIACENZA,CESENA,230.143
PIACENZA,CODOGNO,12.136
PIACENZA,FAENZA,196.581
PIACENZA,FALCONARA MARITTIMA,342.818
PIACENZA,FANO,304.404
PIACENZA,FIDENZA,35.069
PIACENZA,FIORENZUOLA,21.611
PIACENZA,FIRENZE CAMPO MARTE,241.025
PIACENZA,FORLI,212.292
PIACENZA,GENOVA BOLZANETO,129.328
PIACENZA,GENOVA BRIGNOLE,137.535
PIACENZA,GENOVA PIAZZA PRINCIPE,134.896
PIACENZA,GENOVA PONTEDECIMO,125.266
PIACENZA,GENOVA SAMPIERDARENA,133.72
PIACENZA,IMOLA,181.575
PIACENZA,LECCE,942.874
PIACENZA,LIVORNO CENTRALE,230.809
PIACENZA,LODI,35.862
PIACENZA,MAROTTA MONDOLFO,316.63
PIACENZA,MILANO CENTRALE,69.053
PIACENZA,MILANO CERTOSA,72.713
PIACENZA,MILANO GRECO PIRELLI,69.135
PIACENZA,MILANO LAMBRATE,65.255
PIACENZA,MILANO PORTA GARIBALDI,70.943
PIACENZA,MILANO ROGOREDO,59.467
PIACENZA,MODENA,110.542
PIACENZA,MONTEMARCIANO,338.081
PIACENZA,PARMA,57.082
PIACENZA,PAVIA,58.614
PIACENZA,PESARO,291.941
PIACENZA,PESCARA,497.488
PIACENZA,PINAROLO PO,44.37
PIACENZA,RAVENNA,229.99
PIACENZA,REGGIO EMILIA,85.388
PIACENZA,RIMINI,258.561
PIACENZA,ROMA TERMINI,497.935
PIACENZA,RONCO SCRIVIA,109.593
PIACENZA,ROTTOFRENO,12.91
PIACENZA,RUBIERA,97.238
PIACENZA,S BENEDETTO DEL TRONTO,436.008
PIACENZA,S NICOLO,8.392
PIACENZA,S ZENONE AL LAMBRO,47.093
PIACENZA,SECUGNAGO,23.952
PIACENZA,SENIGALLIA,325.677
PIACENZA,STRADELLA,33.223
PIACENZA,TARANTO,893.604
PIACENZA,TAVAZZANO,43.586
PIACENZA,TERNI,458.71
PIACENZA,VOGHERA,58.395
PIADENA,BRESCIA,51.404
PIADENA,CASALMAGGIORE,16.113
PIADENA,CODOGNO,55.286
PIADENA,COLORNO,24.602
PIADENA,CREMONA,27.956
PIADENA,MANTOVA,34.271
PIADENA,MILANO CENTRALE,114.664
PIADENA,MILANO LAMBRATE,110.866
PIADENA,PARMA,39.738
PIADENA,S GIOVANNI IN CROCE,6.16
PIADENA,TORRILE S POLO,29.613
PIANA,ALESSANDRIA,67.433
PIANORO,BOLOGNA CENTRALE,16.162
PIANORO,BOLOGNA S RUFFILLO,9.788
PIANORO,CASALECCHIO GARIBALDI,24.89
PIANORO,MARZABOTTO,42.707
PIANORO,PIOPPE SALVARO,48.925
PIANORO,PORRETTA TERME,74.629
PIANORO,PRATO CENTRALE,64.316
PIANORO,RIOLA,62.964
PIANORO,S BENEDETTO SAMBRO CASTIGLIONE PEPOLI,24.414
PIANORO,SASSO MARCONI,35.183
PIANORO,VERGATO,54.564
PIAZZA AL SERCHIO,AULLA LUNIGIANA,32.54
PIAZZA AL SERCHIO,BAGNI LUCCA,34.078
PIAZZA AL SERCHIO,CASTELNUOVO GARFAGNANA,12.459
PIAZZA AL SERCHIO,DIECIMO PESCAGLIA,40.966
PIAZZA AL SERCHIO,FORNACI BARGA,25.452
PIAZZA AL SERCHIO,GRAGNOLA,18.729
PIAZZA AL SERCHIO,LUCCA,57.383
PIAZZA AL SERCHIO,MINUCCIANO PIEVE CASOLA,8.334
PIAZZA AL SERCHIO,PISA CENTRALE,80.462
PIAZZA AL SERCHIO,RIGOLI,69.081
PIAZZA AL SERCHIO,S GIULIANO TERME,72.196
PIAZZA AL SERCHIO,S PIETRO A VICO,52.15
PIAZZA AL SERCHIO,VIAREGGIO,80.393
PICERNO,POTENZA CENTRALE,17.077
PICERNO,SALERNO,93.891
PIEDIMONTE VILLA S LUCIA AQUINO,AVEZZANO,87.45
PIEDIMONTE VILLA S LUCIA AQUINO,FALCONARA MARITTIMA,375.31
PIEDIMONTE VILLA S LUCIA AQUINO,REGGIO CALABRIA CENTRALE,533.677
PIETRA LIGURE,MILANO CENTRALE,201.606
PIETRA LIGURE,VENTIMIGLIA,74.382
PIETRARSA S GIORGIO A CREMANO,ROMA TERMINI,218.047
PIETRASANTA,FIRENZE S MARIA NOVELLA,109.379
PIETRASANTA,PISA CENTRALE,31.768
PIEVE LIGURE,GENOVA BRIGNOLE,12.544
PIEVE VERGONTE,NOVARA,76.519
PINAROLO PO,MILANO GRECO PIRELLI,56.146
PINAROLO PO,MILANO PORTA GARIBALDI,57.954
PINAROLO PO,MILANO ROGOREDO,46.478
PINAROLO PO,PIACENZA,44.37
PINAROLO PO,STRADELLA,11.147
PINEROLO,AIRASCA,12.651
PINEROLO,CANDIOLO,22.657
PINEROLO,CHIVASSO,62.209
PINEROLO,MONCALIERI SANGONE,29.74
PINEROLO,NONE,17.28
PINEROLO,PISCINA PINEROLO,8.019
PINEROLO,TORINO LINGOTTO,33.027
PINEROLO,TORINO REBAUDENGO FOSSATA,42.386
PINEROLO,TORINO STURA,45.869
PINETO ATRI,ANCONA,126.734
PINETO ATRI,PESCARA,19.239
PINETO ATRI,TERAMO,43.452
PIOLTELLO LIMITO,ALBIZZATE SOLBIATE ARNO,59.038
PIOLTELLO LIMITO,BERGAMO,41.08
PIOLTELLO LIMITO,BRESCIA,70.452
PIOLTELLO LIMITO,BUSTO ARSIZIO,44.309
PIOLTELLO LIMITO,CASSANO D ADDA,14.842
PIOLTELLO LIMITO,CREMONA,85.329
PIOLTELLO LIMITO,GALLARATE,51.41
PIOLTELLO LIMITO,MAGENTA,39.449
PIOLTELLO LIMITO,MILANO CENTRALE,12.302
PIOLTELLO LIMITO,MILANO CERTOSA,17.476
PIOLTELLO LIMITO,MILANO GRECO PIRELLI,12.384
PIOLTELLO LIMITO,MILANO PORTA GARIBALDI,14.192
PIOLTELLO LIMITO,MILANO PORTA VITTORIA,9.274
PIOLTELLO LIMITO,MILANO REPUBBLICA,12.688
PIOLTELLO LIMITO,NOVARA,60.93
PIOLTELLO LIMITO,PARABIAGO,34.314
PIOLTELLO LIMITO,PESCHIERA DEL GARDA,112.55
PIOLTELLO LIMITO,RHO,25.299
PIOLTELLO LIMITO,TRECATE,51.406
PIOLTELLO LIMITO,TREVIGLIO,20.753
PIOLTELLO LIMITO,VARESE,62.713
PIOLTELLO LIMITO,VERONA PORTA NUOVA,135.09
PIOLTELLO LIMITO,VITTUONE ARLUNO,33.664
PIOMBINO,CAMPIGLIA MARITTIMA,13.848
PIOMBINO,FIRENZE S MARIA NOVELLA,176.048
PIOMBINO,PISA CENTRALE,98.437
PIOMBINO DESE,VENEZIA MESTRE,26.305
PIOMBINO DESE,VENEZIA S LUCIA,34.739
PIOMBINO MARITTIMA,CAMPIGLIA MARITTIMA,15.076
PIOMBINO MARITTIMA,EMPOLI,146.726
PIOMBINO MARITTIMA,FIRENZE S MARIA NOVELLA,177.276
PIOMBINO MARITTIMA,LIVORNO CENTRALE,82.542
PIOMBINO MARITTIMA,PISA CENTRALE,99.665
PIONA,SONDRIO,42.906
PIOPPE SALVARO,BOLOGNA CENTRALE,32.763
PIOPPE SALVARO,BOLOGNA S RUFFILLO,39.137
PIOPPE SALVARO,PIANORO,48.925
PIRAINETO,ALCAMO DIRAMAZIONE,46.414
PIRAINETO,CAMPOBELLO MAZARA,96.635
PIRAINETO,CASTELLAMMARE DEL GOLFO,40.357
PIRAINETO,CASTELVETRANO,88.169
PIRAINETO,CINISI TERRASINI,6.304
PIRAINETO,MARAUSA,148.846
PIRAINETO,MARSALA,131.875
PIRAINETO,MAZARA DEL VALLO,110.845
PIRAINETO,PALERMO CENTRALE,31.677
PIRAINETO,PARTINICO,20.11
PIRAINETO,PETROSINO STRASATTI,122.219
PIRAINETO,SALEMI GIBELLINA,72.146
PIRAINETO,TRAPANI,162.532
PISA BINARI FM CAMPALDO,S GIUSEPPE CAIRO,220.824
PISA CENTRALE,ALESSANDRIA,230.108
PISA CENTRALE,ALTOPASCIO,37.05
PISA CENTRALE,ANCONA,333.209
PISA CENTRALE,AREZZO,144.457
PISA CENTRALE,AULLA LUNIGIANA,77.517
PISA CENTRALE,BAGNI LUCCA,46.384
PISA CENTRALE,BERGAMO,298.149
PISA CENTRALE,BIVIO/PC ARCOLA,64.843
PISA CENTRALE,BOLGHERI,58.69
PISA CENTRALE,BORGO A BUGGIANO,49.839
PISA CENTRALE,BORGO VAL TARO,115.458
PISA CENTRALE,BRESCIA,261.887
PISA CENTRALE,CAMPIGLIA MARITTIMA,85.656
PISA CENTRALE,CAPALBIO,194.763
PISA CENTRALE,CASCINA,12.532
PISA CENTRALE,CASTELNUOVO GARFAGNANA,68.003
PISA CENTRALE,CECINA,50.816
PISA CENTRALE,CIVITAVECCHIA,251.73
PISA CENTRALE,CREMONA,211.691
PISA CENTRALE,DIECIMO PESCAGLIA,39.496
PISA CENTRALE,EMPOLI,47.061
PISA CENTRALE,EQUI TERME,93.16
PISA CENTRALE,FIDENZA,177.798
PISA CENTRALE,FILATTIERA,90.921
PISA CENTRALE,FIRENZE CAMPO MARTE,79.684
PISA CENTRALE,FIRENZE CASTELLO,74.586
PISA CENTRALE,FIRENZE RIFREDI,74.844
PISA CENTRALE,FIRENZE S MARIA NOVELLA,77.611
PISA CENTRALE,FOLLONICA,102.858
PISA CENTRALE,FORNACI BARGA,55.01
PISA CENTRALE,FORNOVO,153.087
PISA CENTRALE,FORTE DEI MARMI SERAVEZZA QUERCETA,35.221
PISA CENTRALE,GAVORRANO,117.749
PISA CENTRALE,GENOVA BRIGNOLE,158.626
PISA CENTRALE,GENOVA PIAZZA PRINCIPE,161.265
PISA CENTRALE,GRAGNOLA,91.328
PISA CENTRALE,GROSSETO,144.764
PISA CENTRALE,LA SPEZIA CENTRALE,74.584
PISA CENTRALE,LA SPEZIA MIGLIARINA,71.783
PISA CENTRALE,LADISPOLI CERVETERI,282.111
PISA CENTRALE,LIVORNO CENTRALE,18.939
PISA CENTRALE,LUCCA,23.079
PISA CENTRALE,MACCARESE FREGENE,298.233
PISA CENTRALE,MASSA CENTRO,42.393
PISA CENTRALE,MASSA ZONA INDUSTRIALE,45.561
PISA CENTRALE,MILANO CENTRALE,280.424
PISA CENTRALE,MILANO LAMBRATE,276.626
PISA CENTRALE,MILANO PORTA GARIBALDI,282.314
PISA CENTRALE,MILANO ROGOREDO,270.838
PISA CENTRALE,MINUCCIANO PIEVE CASOLA,88.796
PISA CENTRALE,MONTALTO CASTRO,216.467
PISA CENTRALE,MONTECATINI CENTRO,53.132
PISA CENTRALE,MONTECATINI TERME MONSUMMANO,53.959
PISA CENTRALE,MONTEPESCALI,132.998
PISA CENTRALE,NAPOLI CENTRALE,537.477
PISA CENTRALE,NAVACCHIO,7.645
PISA CENTRALE,ORBETELLO MONTE ARGENTARIO,182.485
PISA CENTRALE,PALAZZOLO SULL OGLIO,289.024
PISA CENTRALE,PESCIA,46.186
PISA CENTRALE,PIAZZA AL SERCHIO,80.462
PISA CENTRALE,PIETRASANTA,31.768
PISA CENTRALE,PIOMBINO,98.437
PISA CENTRALE,PIOMBINO MARITTIMA,99.665
PISA CENTRALE,PISA/BINARI PISA S ROSSORE,2.255
PISA CENTRALE,PISTOIA,66.934
PISA CENTRALE,POGGIO CAREGGINE VAGLI,74.35
PISA CENTRALE,PONTEDERA CASCIANA TERME,19.422
PISA CENTRALE,PONTREMOLI,97.528
PISA CENTRALE,PORCARI,32.197
PISA CENTRALE,PRATO CENTRALE,83.988
PISA CENTRALE,RIGOLI,11.381
PISA CENTRALE,ROMA AURELIA,312.262
PISA CENTRALE,ROMA OSTIENSE,322.599
PISA CENTRALE,ROMA S PIETRO,317.761
PISA CENTRALE,ROMA TERMINI,329.291
PISA CENTRALE,ROMA TIBURTINA,329.966
PISA CENTRALE,ROMA TUSCOLANA,326.209
PISA CENTRALE,ROSIGNANO,41.983
PISA CENTRALE,S GIULIANO TERME,8.266
PISA CENTRALE,S PIETRO A VICO,28.312
PISA CENTRALE,S ROMANO MONTOPOLI S CROCE,31.528
PISA CENTRALE,S STEFANO MAGRA,68.483
PISA CENTRALE,S VINCENZO,75.055
PISA CENTRALE,SARZANA,59.617
PISA CENTRALE,SERIATE,302.308
PISA CENTRALE,TARQUINIA,231.833
PISA CENTRALE,TORINO PORTA SUSA,321.715
PISA CENTRALE,TORRE DEL LAGO PUCCINI,16.136
PISA CENTRALE,VADA,44.889
PISA CENTRALE,VENEZIA S LUCIA,319.891
PISA CENTRALE,VEROLANUOVA,234.629
PISA CENTRALE,VEZZANO LIGURE,67.018
PISA CENTRALE,VIAREGGIO,22.212
PISA CENTRALE,VOLTERRA SALINE POMARANCE,80.3
PISA/BINARI PISA S ROSSORE,FIRENZE S MARIA NOVELLA,79.866
PISA/BINARI PISA S ROSSORE,LA SPEZIA CENTRALE,72.329
PISA/BINARI PISA S ROSSORE,LUCCA,20.824
PISA/BINARI PISA S ROSSORE,PISA CENTRALE,2.255
PISCINA PINEROLO,CHIVASSO,54.19
PISCINA PINEROLO,TORINO LINGOTTO,25.008
PISCIOTTA PALINURO,BATTIPAGLIA,69.419
PISCIOTTA PALINURO,MILANO CENTRALE,908.244
PISCIOTTA PALINURO,NAPOLI CENTRALE,140.408
PISCIOTTA PALINURO,SALERNO,89.122
PISOGNE,ISEO,21.664
PISOGNE,PILZONE,18.492
PISTOIA,ALTOPASCIO,29.884
PISTOIA,ANCONA,289.038
PISTOIA,AREZZO,100.286
PISTOIA,COMPIOBBI,43.536
PISTOIA,CORBEZZI,17.504
PISTOIA,FABRIANO,271.732
PISTOIA,FIGLINE VALDARNO,61.202
PISTOIA,FIRENZE CAMPO MARTE,35.513
PISTOIA,FIRENZE CASTELLO,28.068
PISTOIA,FIRENZE RIFREDI,30.673
PISTOIA,FIRENZE S MARIA NOVELLA,33.44
PISTOIA,FIRENZE STATUTO,32.699
PISTOIA,INCISA,63.184
PISTOIA,LIVORNO CENTRALE,84.876
PISTOIA,LUCCA,43.855
PISTOIA,MONTECATINI TERME MONSUMMANO,12.975
PISTOIA,MONTEVARCHI TERRANUOVA,74.164
PISTOIA,PESCIA,20.748
PISTOIA,PISA CENTRALE,66.934
PISTOIA,PITECCIO,11.523
PISTOIA,PONTASSIEVE,51.146
PISTOIA,PORRETTA TERME,39.794
PISTOIA,PRACCHIA,25.023
PISTOIA,PRATO CENTRALE,17.054
PISTOIA,S GIOVANNI VALDARNO,68.736
PISTOIA,SESTO FIORENTINO,25.448
PISTOIA,VALDIBRANA,5.228
PISTOIA,VIAREGGIO,66.865
PITECCIO,PISTOIA,11.523
PITECCIO,PORRETTA TERME,28.271
PIZZIGHETTONE,BOZZOLO,56.082
PIZZIGHETTONE,CREMONA,19.617
PIZZIGHETTONE,MANTOVA,81.844
PIZZO,REGGIO CALABRIA CENTRALE,115.752
PLOAGHE,CAGLIARI,223.476
PLOAGHE,OZIERI CHILIVANI,19.541
PLOAGHE,SASSARI,27.047
PM ALBATE,VARESE,63.793
PM BIVIO ADDA,GALLARATE,69.425
PM ECCELLENTE,REGGIO CALABRIA CENTRALE,105.799
PM MONTALTO ROSE,COSENZA,10.118
PM PIACENZA OVEST,BOLOGNA CENTRALE,151.372
PM ROVEZZANO,CHIUSI CHIANCIANO TERME,111.01
PM S LEONARDO CUTRO,LAMEZIA TERME CENTRALE,77.823
PM STRONCONE,ROMA TIBURTINA,111.025
PM TAVERNELLE EMILIA,VENEZIA MESTRE,155.286
PM TAVERNELLE EMILIA,VERONA PORTA NUOVA,102.898
PM/PDE S PELLEGRINO,FIRENZE RIFREDI,41.067
PM/PDE S PELLEGRINO,FIRENZE S MARIA NOVELLA,43.834
POGGIBONSI S GIMIGNANO,EMPOLI,37.869
POGGIBONSI S GIMIGNANO,FIRENZE S MARIA NOVELLA,68.419
POGGIBONSI S GIMIGNANO,PONTE A ELSA,33.16
POGGIBONSI S GIMIGNANO,SIENA,25.141
POGGIO MIRTETO,FARA SABINA MONTELIBRETTI,11.391
POGGIO MIRTETO,FIUMICINO AEROPORTO,75.938
POGGIO MIRTETO,MONTEROTONDO MENTANA,22.939
POGGIO MIRTETO,PONTE GALERIA,66.752
POGGIO MIRTETO,ROMA OSTIENSE,51.224
POGGIO MIRTETO,ROMA TIBURTINA,43.857
POGGIO MIRTETO,ROMA TUSCOLANA,47.614
POGGIO RENATICO,BOLOGNA CENTRALE,33.879
POGGIO RENATICO,FERRARA,12.951
POGGIO RUSCO,BOLOGNA CENTRALE,59.43
POGGIO RUSCO,BRENNERO,285.982
POGGIO RUSCO,CREVALCORE,29.849
POGGIO RUSCO,FERRARA,47.225
POGGIO RUSCO,PESARO,203.065
POGGIO RUSCO,PM TAVERNELLE EMILIA,47.489
POGGIO RUSCO,RIMINI,169.685
POGGIO RUSCO,S FELICE SUL PANARO,16.926
POGGIO RUSCO,S GIOVANNI IN PERSICETO,38.795
POGGIO RUSCO,SERMIDE,14.654
POGGIO RUSCO,SUZZARA,34.175
POGGIO RUSCO,VERONA PORTA NUOVA,55.409
POLESELLA,VENEZIA S LUCIA,94.259
POLICORO TURSI,REGGIO CALABRIA CENTRALE,307.18
POLIGNANO A MARE,BARI CENTRALE,32.959
POLIGNANO A MARE,BARLETTA,87.656
POMEZIA S PALOMBA,BATTIPAGLIA,258.811
POMEZIA S PALOMBA,LATINA,37.068
POMEZIA S PALOMBA,NAPOLI CENTRALE,189.954
POMEZIA S PALOMBA,NETTUNO,35.17
POMEZIA S PALOMBA,ROMA TERMINI,23.95
POMPEI,FIRENZE CAMPO MARTE,489.308
POMPEI,FIRENZE S MARIA NOVELLA,493.273
POMPEI,NAPOLI CAMPI FLEGREI,33.808
POMPEI,ROMA TERMINI,236.851
PONTASSIEVE,AREZZO,63.701
PONTASSIEVE,BORGO S LORENZO,32.683
PONTASSIEVE,CANCELLO,459.974
PONTASSIEVE,CHIUSI CHIANCIANO TERME,113.705
PONTASSIEVE,CONTEA LONDA,14.645
PONTASSIEVE,DICOMANO,18.092
PONTASSIEVE,FIRENZE CAMPO MARTE,15.633
PONTASSIEVE,FIRENZE RIFREDI,20.473
PONTASSIEVE,FIRENZE S MARIA NOVELLA,19.598
PONTASSIEVE,FIRENZE STATUTO,18.447
PONTASSIEVE,FOLIGNO,177.215
PONTASSIEVE,MILANO CERTOSA,327.538
PONTASSIEVE,MONTECATINI TERME MONSUMMANO,64.121
PONTASSIEVE,MONTEVARCHI TERRANUOVA,33.063
PONTASSIEVE,NOLA INTERPORTO,465.938
PONTASSIEVE,PISTOIA,51.146
PONTASSIEVE,PRATO CENTRALE,34.092
PONTASSIEVE,ROMA OSTIENSE,258.7
PONTASSIEVE,ROMA TIBURTINA,251.333
PONTASSIEVE,RUFINA,7.508
PONTASSIEVE,VERNIO MONTEPIANO CANTAGALLO,54.598
PONTASSIEVE,VICCHIO,25.637
PONTE A ELSA,SIENA,58.301
PONTE CASALDUNI,CASERTA,49.757
PONTE CASALDUNI,NAPOLI CENTRALE,83.898
PONTE D ADIGE,BOLZANO,6.757
PONTE D ADIGE,MERANO,26.204
PONTE D ADIGE,TERLANO ANDRIANO,6.838
PONTE GALERIA,FARA SABINA MONTELIBRETTI,55.361
PONTE GALERIA,FIUMICINO AEROPORTO,9.186
PONTE GALERIA,LADISPOLI CERVETERI,28.077
PONTE GALERIA,MACCARESE FREGENE,11.955
PONTE GALERIA,MONTEROTONDO MENTANA,43.813
PONTE GALERIA,NAPOLI CENTRALE,230.406
PONTE GALERIA,ORTE,99.791
PONTE GALERIA,POGGIO MIRTETO,66.752
PONTE GALERIA,ROMA OSTIENSE,15.528
PONTE GALERIA,ROMA TERMINI,22.22
PONTE GALERIA,ROMA TIBURTINA,22.895
PONTE GARDENA LAION,BOLZANO,22.513
PONTE GARDENA LAION,BRENNERO,66.279
PONTE IN VALTELLINA,LECCO,87.86
PONTE IN VALTELLINA,MILANO CENTRALE,136.596
PONTE IN VALTELLINA,SONDRIO,8.416
PONTE NELLE ALPI POLPET,BELLUNO,7.622
PONTE NELLE ALPI POLPET,CALALZO PIEVE CADORE CORTINA,36.238
PONTE NELLE ALPI POLPET,CONEGLIANO,39.947
PONTE NELLE ALPI POLPET,TREVISO CENTRALE,66.9
PONTE NELLE ALPI POLPET,VENEZIA S LUCIA,96.242
PONTE PIAVE,PORTOGRUARO CAORLE,33.819
PONTE S PIETRO,ARCORE,23.165
PONTE S PIETRO,BERGAMO,7.742
PONTE S PIETRO,CALOLZIOCORTE OLGINATE,18.304
PONTE S PIETRO,CALUSCO,9.184
PONTE S PIETRO,CARNATE USMATE,17.92
PONTE S PIETRO,CISANO CAPRINO BERGAMASCO,10.214
PONTE S PIETRO,LECCO,25.191
PONTE S PIETRO,LECCO MAGGIANICO,21.971
PONTE S PIETRO,MILANO CENTRALE,41.665
PONTE S PIETRO,MILANO CERTOSA,45.322
PONTE S PIETRO,MILANO GRECO PIRELLI,38.314
PONTE S PIETRO,MILANO LAMBRATE,42.194
