mese,categoria,cod_stazione,in_ritardo,minuti_ritardo_tot,in_orario,cancellate,parzialmente_cancellate,oltre_5,cancellate_tot,oltre_15,minuti_netti_tot,soppresse,minuti_anticipo_tot,effettuate,oltre_60,in_anticipo,oltre_30,corse_osservate,info_mancante,oltre_10,ruolo,nome_stazione,p90,ritardo_mediano,p95,ritardo_medio
2024-09,REG,N_3DF9464CB964,1,15.0,0,0,0,1,0,1,15.0,0,0.0,1,0,0,0,1,0,1,nodo,NOLA,15.0,15.0,15.0,15.0
2024-09,REG,N_3EDA89BCB016,4,62.0,0,0,0,4,0,1,62.0,0,0.0,4,0,0,1,4,0,2,nodo,PIETRELCINA,21.5,15.5,22.25,15.5
2024-09,REG,N_3F7E8E44E711,1,51.0,2,0,0,1,0,1,51.0,0,0.0,3,0,0,1,3,0,1,nodo,GUALDO TADINO,22.75,13.75,23.875,13.75
2024-09,REG,N_40510E829CBF,0,1.0,2,0,0,0,0,0,1.0,0,0.0,2,0,0,0,2,0,0,nodo,MONTECOSARO,0.5,0.5,0.5,0.5
2024-09,REG,N_40611E6A6CC5,13,377.0,24,0,0,13,0,6,324.0,0,53.0,65,1,26,4,65,0,7,nodo,CASTELBOLOGNESE,10.299999999999995,0.0,28.52499999999996,4.841476091476092
2024-09,REG,N_40E786E284BA,6,196.0,0,0,0,6,0,5,196.0,0,0.0,6,1,0,3,6,0,5,nodo,ROBBIO,53.900000000000006,25.5,57.45000000000001,32.66666666666667
2024-09,REG,N_43FDF03231F6,1,14.0,3,0,0,1,0,0,14.0,0,0.0,4,0,0,0,4,0,0,nodo,PASSIRANO,5.4,3.5,5.699999999999999,3.5
2024-09,REG,N_45FDE096C05C,15,227.0,69,0,0,15,0,0,213.0,0,14.0,97,0,12,0,97,0,1,nodo,BAZZANO,4.800000000000001,2.0,6.799999999999997,2.190909090909091
2024-09,REG,N_4668F72F4E34,2,66.0,2,0,0,2,0,1,66.0,0,0.0,4,0,0,1,4,0,1,nodo,MACCARESE,27.3,16.5,28.65,16.5
2024-09,REG,N_47A789481B35,5,281.0,0,0,0,5,0,5,279.0,0,2.0,7,2,2,5,7,0,5,nodo,CAPRANICA,67.25,21.5,73.62499999999999,38.625
2024-09,REG,N_4867F34F8972,1,55.0,2,0,0,1,0,1,55.0,0,0.0,3,0,0,1,3,0,1,nodo,NAPOLI S.GIOV.BARRA,24.55,14.75,25.774999999999995,14.75
2024-09,REG,N_4B107DF6CED6,24,454.0,157,0,0,24,0,2,248.0,0,206.0,325,0,141,1,325,0,6,nodo,VIGNA CLARA,3.5,0.0,5.0,0.7528558196974374
2024-09,REG,N_4B51A329530A,0,6.0,2,0,0,0,0,0,2.0,0,4.0,3,0,1,0,3,0,0,nodo,FILATTIERA,-0.10000000000000002,-0.5,-0.05000000000000001,-0.5
2024-09,REG,N_4BB17CC0E70A,199,3874.0,552,0,0,199,0,68,3306.0,0,568.0,1056,4,288,15,1056,0,97,nodo,ALBAIRATE VERMEZZO,16.60000000000001,2.0,23.099999999999994,5.021705260148656
2024-09,REG,N_4D5418DDC1C2,26,307.0,27,0,0,26,0,3,306.0,0,1.0,54,0,1,0,54,0,10,nodo,COMO NORD BORGHI,11.7,5.0,13.799999999999985,6.170111287758346
2024-09,REG,N_4D5C9AA763FF,23,264.0,38,0,0,23,0,2,197.0,0,67.0,90,0,28,0,90,0,4,nodo,CANDELA,5.800000000000002,1.5,8.675,2.23510101010101
2024-09,REG,N_4E41ADAA47B6,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,S.AGAPITO LONGANO,3.0,3.0,3.0,3.0
2024-09,REG,N_52AF166FEF76,12,248.0,0,0,0,12,0,7,245.0,0,3.0,13,0,1,4,13,0,8,nodo,CASSANO D`ADDA,24.449999999999996,19.25,26.475,18.047619047619047
2024-09,REG,N_5306D21208AD,11,191.0,62,0,0,11,0,1,85.0,0,106.0,137,0,64,0,137,0,2,nodo,MANDELA-SAMBUCI,4.0,0.0,4.6249999999999964,0.615302642796249
2024-09,REG,N_543FA4F5E84B,556,10640.0,1171,0,0,556,0,168,8143.0,0,2497.0,3143,19,1357,70,3143,0,257,nodo,COMO S. GIOVANNI,8.0,0.0,16.5,2.6429544751999297
2024-09,REG,N_54735EC5B62B,12,203.0,107,0,0,12,0,2,103.0,0,100.0,188,0,67,0,188,0,4,nodo,VILLA SAN GIOVANNI,2.3500000000000014,0.0,4.399999999999999,0.5529602220166512
2024-09,REG,N_55E9299FF6F0,1,9.0,0,0,0,1,0,0,9.0,0,0.0,1,0,0,0,1,0,0,nodo,PALERMO BRANCACCIO,9.0,9.0,9.0,9.0
2024-09,REG,N_56227008909E,18,425.0,76,0,0,18,0,7,212.0,0,213.0,179,1,85,4,179,0,9,nodo,VAL D'ALA,4.150000000000004,0.0,8.299999999999994,1.2222576530612246
2024-09,REG,N_57D3B7362830,11,197.0,2,0,0,11,0,6,190.0,0,7.0,43,0,4,1,43,0,9,nodo,MILANO BOVISA FNM,22.65,13.75,24.125,14.35
2024-09,REG,N_580FFF8FD04F,93,963.0,55,0,0,93,0,7,959.0,0,4.0,151,0,3,0,151,0,26,nodo,S.LAZZARO,11.45,5.5,13.0,6.296061884669479
2024-09,REG,N_588B17DCAF2D,5,292.0,3,0,0,5,0,4,292.0,0,0.0,8,1,0,1,8,0,4,nodo,ALTAVILLA M.,70.75,9.5,95.625,29.33333333333333
2024-09,REG,N_58F577F71991,0,3.0,1,0,0,0,0,0,-8.0,0,11.0,2,0,1,0,2,0,0,nodo,OSOPPO,-4.0,-4.0,-4.0,-4.0
2024-09,REG,N_5BD6FECC05D9,210,3936.0,1381,0,0,210,0,18,1828.0,0,2108.0,2710,2,1101,4,2710,0,43,nodo,TREVISO C.,3.75,0.5,5.5,0.6807756169077774
2024-09,REG,N_5C0A056D62CA,3,112.0,0,0,0,3,0,3,112.0,0,0.0,3,0,0,3,3,0,3,nodo,DOMEGLIARA,40.45,40.25,40.475,40.25
2024-09,REG,N_5C53F3FFDA03,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,CAMMARATA S.GIOVANNI GEMINI,2.0,2.0,2.0,2.0
2024-09,REG,N_60A73B335824,4,78.0,18,0,0,4,0,1,56.0,0,22.0,32,0,10,1,32,0,1,nodo,BARAGIANO,4.5,0.5,8.875,1.75
2024-09,REG,N_60AC79619DC7,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,ASCOLI SATRIANO,3.0,3.0,3.0,3.0
2024-09,REG,N_61EDFA84976B,1,6.0,0,0,0,1,0,0,6.0,0,0.0,1,0,0,0,1,0,0,nodo,BRIATICO,6.0,6.0,6.0,6.0
2024-09,REG,N_63ACB0474432,1,39.0,1,0,0,1,0,1,39.0,0,0.0,2,0,0,1,2,0,1,nodo,BELLANO TARTAVELLE TERME,19.5,19.5,19.5,19.5
2024-09,REG,N_64AA1CDD4848,1,9.0,0,0,0,1,0,0,2.0,0,7.0,4,0,3,0,4,0,0,nodo,ROMA PRENESTINA,1.5,-2.5,2.0,-1.0
2024-09,REG,N_64C587A740D1,2,49.0,0,0,0,2,0,1,49.0,0,0.0,2,0,0,1,2,0,1,nodo,MONTEMARCIANO,24.5,24.5,24.5,24.5
2024-09,REG,N_66EFE7185ACC,222,3806.0,249,0,0,222,0,76,2957.0,0,849.0,759,4,275,24,759,0,119,nodo,GENOVA P.PRINCIPE,14.5,1.5,22.899999999999977,4.029611597966029
2024-09,REG,N_6A893BB6B9F0,41,505.0,171,0,0,41,0,0,430.0,0,75.0,257,0,45,0,257,0,5,nodo,PATTI-SAN PIERO PATTI,5.200000000000003,1.0,6.849999999999994,1.66656571774682
2024-09,REG,N_6AA68AB4564F,1,49.0,0,0,0,1,0,1,49.0,0,0.0,1,0,0,1,1,0,1,nodo,CUPRAMARITTIMA,49.0,49.0,49.0,49.0
2024-09,REG,N_6C88D68D6E24,161,2720.0,499,0,0,161,0,26,1470.0,0,1250.0,1178,1,510,15,1178,0,41,nodo,L`AQUILA,5.0,0.5,7.5,1.2555782177754922
2024-09,REG,N_6DAD4A05816E,1720,30117.0,4095,0,0,1720,0,434,19255.0,0,10862.0,10357,27,4447,160,10357,0,724,nodo,FIRENZE S.M.N.,7.0,0.5,13.0,1.8756011762954137
2024-09,REG,N_6DE3F8828605,33,581.0,230,0,0,33,0,5,494.0,0,87.0,312,0,40,2,312,0,11,nodo,PIOMBINO BINARI MARE,4.5,0.5,8.0,1.645735217163789
2024-09,REG,N_742441A837EF,312,4585.0,418,0,0,312,0,78,3608.0,0,977.0,1188,2,437,11,1188,0,136,nodo,MI.P.GENOVA,10.699999999999989,1.5,17.0,3.1230510120028243
2024-09,REG,N_75EE60EB2654,218,3354.0,705,0,0,218,0,21,2235.0,0,1119.0,1492,2,554,5,1492,0,54,nodo,FARA SABINA,5.0,0.5,7.5,1.4533077250603808
2024-09,REG,N_7658E5195902,19,332.0,133,0,0,19,0,2,98.0,0,234.0,254,0,101,0,254,0,4,nodo,TAORMINA,3.8500000000000014,0.5,4.924999999999997,0.3665603900975244
2024-09,REG,N_76BD230163D0,0,2.0,1,0,0,0,0,0,-29.0,0,31.0,9,0,8,0,9,0,0,nodo,BOLOGNA FIERE,-1.4499999999999995,-3.5,-0.9750000000000004,-3.375
2024-09,REG,N_7AA7EB905BB6,1,10.0,3,0,0,1,0,0,10.0,0,0.0,4,0,0,0,4,0,0,nodo,NOALE SCORZE`,2.6,1.0,2.8,1.6666666666666667
2024-09,REG,N_7B1BFB26FB39,1,25.0,0,0,0,1,0,1,25.0,0,0.0,1,0,0,0,1,0,1,nodo,VILLASANTA,25.0,25.0,25.0,25.0
2024-09,REG,N_7C26FB2E9EE9,71,1059.0,251,0,0,71,0,6,926.0,0,133.0,402,0,80,1,402,0,13,nodo,CIANO D'ENZA,5.5,2.0,7.5,2.2993069306930694
2024-09,REG,N_7D8F2C213B94,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,FIRENZE CASCINE,1.0,1.0,1.0,1.0
2024-09,REG,N_7D951F72660E,64,1090.0,170,0,0,64,0,15,898.0,0,192.0,342,1,106,6,342,0,24,nodo,MONTEROTONDO,6.5,1.0,12.099999999999994,2.5820812658315697
2024-09,REG,N_7FC4AD978D67,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,FEROLETO ANTICA PIANOPOLI,1.0,1.0,1.0,1.0
2024-09,REG,N_83A896D0D0F4,2,61.0,0,0,0,2,0,1,61.0,0,0.0,2,0,0,1,2,0,1,nodo,CASORIA,30.5,30.5,30.5,30.5
2024-09,REG,N_8871845CF0C3,24,608.0,221,0,0,24,0,4,235.0,0,373.0,426,0,178,2,426,0,7,nodo,MELFI,3.0,0.5,4.0,0.5524792095144416
2024-09,REG,N_89ACD9E3219A,2,30.0,1,0,0,2,0,1,30.0,0,0.0,3,0,0,0,3,0,1,nodo,VENARIA,14.75,13.75,14.875,13.75
2024-09,REG,N_8A104A76497A,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,CERLANO LAGHETTO,2.0,2.0,2.0,2.0
2024-09,REG,N_8AE91C7CAA91,3765,44953.0,6108,0,0,3765,0,421,44220.0,0,733.0,10387,0,514,0,10387,0,1151,nodo,M N CADORNA,10.0,3.0,13.5,4.248990525668222
2024-09,REG,N_8DE028B1AD6F,2,16.0,1,0,0,2,0,0,16.0,0,0.0,3,0,0,0,3,0,0,nodo,MILANO VILLAPIZZONE,6.8,6.0,6.900000000000001,5.333333333333333
2024-09,REG,N_908B953DE5BC,2,95.0,1,0,0,2,0,2,95.0,0,0.0,3,0,0,2,3,0,2,nodo,ESTE,44.25,33.25,45.625,33.25
2024-09,REG,N_91C54A7D6DE3,50,984.0,205,0,0,50,0,13,458.0,0,526.0,488,1,226,6,488,0,16,nodo,MERCATO SAN SEVERINO,4.0,0.0,6.024999999999992,0.9506137621023512
2024-09,REG,N_921A6F03C6B9,0,0.0,0,0,0,0,0,0,-1.0,0,1.0,1,0,1,0,1,0,0,nodo,BARI ZONA INDUSTRIALE,-1.0,-1.0,-1.0,-1.0
2024-09,REG,N_92DA78E8A304,1,13.0,0,0,0,1,0,0,13.0,0,0.0,1,0,0,0,1,0,1,nodo,SAN LEONARDO DI CUTRO,13.0,13.0,13.0,13.0
2024-09,REG,N_93887FE0D4DD,1,50.0,0,0,0,1,0,1,50.0,0,0.0,1,0,0,1,1,0,1,nodo,POSTO MOVIMENTO NORD RM SMISTAMENTO,50.0,50.0,50.0,50.0
2024-09,REG,N_9731E2E8B94E,1,38.0,0,0,0,1,0,1,38.0,0,0.0,1,0,0,1,1,0,1,nodo,FELONICA PO,38.0,38.0,38.0,38.0
2024-09,REG,N_973290894DC5,1,9.0,2,0,0,1,0,0,9.0,0,0.0,3,0,0,0,3,0,0,nodo,ALI` TERME,3.75,2.75,3.875,2.75
2024-09,REG,N_9739805C5791,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,PM S.NICOLA,1.0,1.0,1.0,1.0
2024-09,REG,N_9A50A9DEDB4A,1,20.0,0,0,0,1,0,1,20.0,0,0.0,1,0,0,0,1,0,1,nodo,MONCALIERI,20.0,20.0,20.0,20.0
2024-09,REG,N_9BB710BFF84F,26,609.0,55,0,0,26,0,7,541.0,0,68.0,121,2,39,4,121,0,10,nodo,SAN SEVERO,7.550000000000001,1.5,15.54999999999994,4.508333333333333
2024-09,REG,N_9FDC69CF1486,1,7.0,1,0,0,1,0,0,7.0,0,0.0,2,0,0,0,2,0,0,nodo,ISTRANA,6.3,3.5,6.65,3.5
2024-09,REG,N_A2DA4F359B43,2,29.0,0,0,0,2,0,1,29.0,0,0.0,2,0,0,0,2,0,2,nodo,DESENZANO,14.5,14.5,14.5,14.5
2024-09,REG,N_A3F727A0D624,2,17.0,0,0,0,2,0,0,17.0,0,0.0,2,0,0,0,2,0,1,nodo,COMPIOBBI,8.5,8.5,8.5,8.5
2024-09,REG,N_A79BCAF80288,9,311.0,3,0,0,9,0,8,306.0,0,5.0,14,1,2,5,14,0,9,nodo,VIPITENO,34.2,19.0,38.09999999999999,21.857142857142858
2024-09,REG,N_A913DD647FD7,2,37.0,2,0,0,2,0,1,37.0,0,0.0,4,0,0,0,4,0,2,nodo,S. DONA` DI PIAVE,11.85,9.25,12.175,9.25
2024-09,REG,N_A9BCEF1E23FE,1,13.0,2,0,0,1,0,0,4.0,0,9.0,8,0,5,0,8,0,0,nodo,FORLI`,4.0,-1.0,4.999999999999999,0.3333333333333333
2024-09,REG,N_AB154A1831F2,226,3624.0,547,0,0,226,0,41,1992.0,0,1632.0,1422,4,636,14,1422,0,82,nodo,CHIUSI C.T.,6.5,0.0,11.0,1.4190766006327966
2024-09,REG,N_ABB6975AEF6A,1,9.0,3,0,0,1,0,0,6.0,0,3.0,6,0,2,0,6,0,0,nodo,BORGO REVEL,1.5000000000000002,0.0,1.7499999999999991,0.375
2024-09,REG,N_AC5B07AC3325,27,436.0,88,0,0,27,0,8,-956.0,0,1392.0,734,0,611,1,734,0,12,nodo,VILLAMASSARGIA DOMUSNOVAS,1.0,-2.0,2.5,-1.316063080565843
2024-09,REG,N_ACA4F494FB58,0,0.0,0,0,0,0,0,0,-3.0,0,3.0,1,0,1,0,1,0,0,nodo,TELESE CERRETO,-3.0,-3.0,-3.0,-3.0
2024-09,REG,N_ACBFE7687ADF,103,2931.0,341,0,0,103,0,54,2295.0,0,636.0,760,6,301,23,760,0,71,nodo,OLBIA,8.0,0.0,22.0,3.085002954869769
2024-09,REG,N_ACD18CA21C6E,1,6.0,0,0,0,1,0,0,5.0,0,1.0,2,0,1,0,2,0,0,nodo,MONTECARLO SAN SALVATORE,2.5,2.5,2.5,2.5
2024-09,REG,N_B5C3A7A72A78,19,379.0,106,0,0,19,0,4,-182.0,0,561.0,430,0,304,1,430,0,7,nodo,LUNGHEZZA,1.9500000000000028,-1.5,4.599999999999994,-0.35318571678627686
2024-09,REG,N_B7B23FBB3D0B,72,1668.0,33,0,0,72,0,34,1649.0,0,19.0,111,7,6,16,111,0,43,nodo,SESTO S. GIOVANNI,34.55,7.5,54.77499999999997,14.82775974025974
2024-09,REG,N_B90A5EC7F89E,5,131.0,0,0,0,5,0,3,131.0,0,0.0,5,0,0,2,5,0,5,nodo,VALLO DELLA LUC. CASTELNUOVO,39.3,18.5,41.9,26.333333333333336
2024-09,REG,N_B9578C5AD30A,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,VILLAFRANCA C.,1.0,1.0,1.0,1.0
2024-09,REG,N_B97B95E93DAF,1,20.0,2,0,0,1,0,1,20.0,0,0.0,3,0,0,0,3,0,1,nodo,CANDIA CANAVESE,9.4,9.0,9.45,9.0
2024-09,REG,N_BC7EF733D1AB,38,875.0,446,0,0,38,0,8,302.0,0,573.0,731,0,230,3,731,0,12,nodo,CATANIA AER. FONTANAROSSA,3.0,-0.5,4.574999999999989,0.4236080597577051
2024-09,REG,N_BD2F91CD0D69,3,85.0,1,0,0,3,0,3,83.0,0,2.0,5,0,1,1,5,0,3,nodo,PORTO D`ASCOLI,15.700000000000006,10.5,16.599999999999998,9.625
2024-09,REG,N_BF1408138E38,15,405.0,38,0,0,15,0,7,393.0,0,12.0,59,1,6,4,59,0,10,nodo,GENOVA SESTRI PONENTE,20.10000000000001,2.5,31.899999999999974,6.606896551724138
2024-09,REG,N_BFBEB2B05300,38,1328.0,3,0,0,38,0,35,1325.0,0,3.0,43,5,2,16,43,0,36,nodo,MILANO S. CRISTOFORO,61.85000000000002,18.75,78.67499999999998,28.316666666666663
2024-09,REG,N_C0036EE1DC06,35,983.0,408,0,0,35,0,7,328.0,0,655.0,760,0,305,1,760,0,13,nodo,SANTHIA`,2.5,-0.5,4.5,0.4351671134941913
2024-09,REG,N_C1AC642DC417,2,97.0,4,0,0,2,0,2,97.0,0,0.0,6,0,0,2,6,0,2,nodo,VILLANOVA,24.2,23.0,24.350000000000005,16.166666666666664
2024-09,REG,N_C353AD614ED6,36,695.0,1011,0,0,36,0,0,454.0,0,241.0,1244,0,193,0,1244,0,0,nodo,SALSOMAGGIORE T.,1.5,0.0,3.0,0.3654195857863477
2024-09,REG,N_C4660C7F65A6,1,7.0,1,0,0,1,0,0,1.0,0,6.0,4,0,2,0,4,0,0,nodo,ROBECCO-PONTEVICO,2.85,0.25,3.175,0.25
2024-09,REG,N_C57D867C3F5A,69,944.0,112,0,0,69,0,20,504.0,0,440.0,248,0,67,0,248,0,29,nodo,MILANO BOVISA,10.299999999999994,2.0,14.17499999999999,2.289166666666667
2024-09,REG,N_C685779BD8DE,3,80.0,36,0,0,3,0,0,-142.0,0,222.0,130,0,89,0,130,0,3,nodo,ORBETELLO,1.3500000000000014,-2.0,2.3499999999999943,-1.2772772772772771
2024-09,REG,N_C76BB014A48D,16,379.0,88,0,0,16,0,5,205.0,0,174.0,215,1,105,3,215,0,7,nodo,SAN GIUSEPPE DI CAIRO,3.5,-0.5,7.224999999999994,0.9812271062271064
2024-09,REG,N_C80D9B1B5BD2,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,PRAMAGGIORE,4.0,4.0,4.0,4.0
2024-09,REG,N_C8E883484184,1,44.0,1,0,0,1,0,1,44.0,0,0.0,2,0,0,1,2,0,1,nodo,S.FELICE SP,22.0,22.0,22.0,22.0
2024-09,REG,N_CA4244BDB90F,0,2.0,2,0,0,0,0,0,-1.0,0,3.0,3,0,1,0,3,0,0,nodo,CAPO D`ORLANDO-NASO,0.75,-0.25,0.875,-0.25
2024-09,REG,N_CB95E7379995,43,905.0,270,0,0,43,0,11,-321.0,0,1226.0,935,1,609,3,935,0,18,nodo,IGLESIAS,2.050000000000012,-1.5,4.0,-0.3494353472614342
2024-09,REG,N_CD234BA8A781,0,0.0,0,0,0,0,0,0,-1.0,0,1.0,1,0,1,0,1,0,0,nodo,RAIANO,-1.0,-1.0,-1.0,-1.0
2024-09,REG,N_CDEB6586CEBF,0,3.0,3,0,0,0,0,0,-6.0,0,9.0,6,0,3,0,6,0,0,nodo,ROCCA RAVINDOLA,0.7000000000000002,-1.25,0.8499999999999996,-1.125
2024-09,REG,N_CFACAF3D2860,0,0.0,0,0,0,0,0,0,-24.0,0,24.0,2,0,2,0,2,0,0,nodo,PARATICO SARNICO,-12.0,-12.0,-12.0,-12.0
2024-09,REG,N_D01C37831BD3,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,BITETTO PALO DEL COLLE,4.0,4.0,4.0,4.0
2024-09,REG,N_D1997A240643,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,MONTEIASI,2.0,2.0,2.0,2.0
2024-09,REG,N_D53F32E084D3,151,2748.0,676,0,0,151,0,27,1081.0,0,1667.0,1586,1,749,7,1586,0,54,nodo,BORGO S. LORENZO,4.5,-0.5,7.5,0.6889266344835807
2024-09,REG,N_D65815777F95,9,80.0,11,0,0,9,0,0,80.0,0,0.0,20,0,0,0,20,0,1,nodo,COMO NORD CAMERLATA,8.0,4.0,8.100000000000001,4.0
2024-09,REG,N_D765929A9E43,13,182.0,19,0,0,13,0,1,160.0,0,22.0,44,0,12,1,44,0,3,nodo,MINUCCIANO - PIEVE - CASOLA,8.200000000000001,1.0,10.2,2.96029776674938
2024-09,REG,N_D99494966F43,1,24.0,0,0,0,1,0,1,24.0,0,0.0,1,0,0,0,1,0,1,nodo,REGGIO S.CROCE,24.0,24.0,24.0,24.0
2024-09,REG,N_D9CE28CD9F8D,1,52.0,0,0,0,1,0,1,52.0,0,0.0,1,0,0,1,1,0,1,nodo,PALAZZOLO SULL`OGLIO,52.0,52.0,52.0,52.0
2024-09,REG,N_DDEAA089D624,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,ALBATE CAMERLATA,3.0,3.0,3.0,3.0
2024-09,REG,N_DEBAB2A3D4C0,191,4101.0,709,0,0,191,0,61,252.0,0,3849.0,2237,7,1295,24,2237,0,85,nodo,REGGIO CALABRIA CENTRALE,4.0,-1.0,7.149999999999977,0.112640099626401
2024-09,REG,N_E2ECC0156A0B,1,25.0,3,0,0,1,0,1,25.0,0,0.0,4,0,0,0,4,0,1,nodo,SANTO STEFANO DI CAMASTRA,8.8,4.0,9.4,5.5
2024-09,REG,N_E5F30A08839B,14,304.0,45,0,0,14,0,3,192.0,0,112.0,98,0,35,3,98,0,4,nodo,ROCCHETTA S.ANT.LAC.,5.399999999999999,-0.5,6.699999999999996,2.042553191489361
2024-09,REG,N_E7A80AA5C9DF,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,PONTE DI PIAVE,4.0,4.0,4.0,4.0
2024-09,REG,N_E823754A40D3,2,59.0,6,0,0,2,0,1,-14.0,0,73.0,31,0,22,1,31,0,2,nodo,SESSA AURUNCA R.,1.1000000000000014,-3.0,7.499999999999972,-0.4666666666666667
2024-09,REG,N_E8D787FE5DE6,1,5.0,0,0,0,1,0,0,5.0,0,0.0,1,0,0,0,1,0,0,nodo,FORTE DEI MARMI SERRAVEZZA Q.,5.0,5.0,5.0,5.0
2024-09,REG,N_E95304E226CF,1,82.0,1,0,0,1,0,1,82.0,0,0.0,2,1,0,1,2,0,1,nodo,TITO,71.4,41.0,75.2,41.0
2024-09,REG,N_EB0C34ED8139,0,2.0,2,0,0,0,0,0,-1.0,0,3.0,4,0,2,0,4,0,0,nodo,ACQUEDOLCI-S.FRATELLO,0.7500000000000001,-0.25,0.8749999999999998,-0.25
2024-09,REG,N_EE86D98A1207,46,1003.0,223,0,0,46,0,12,689.0,0,314.0,393,2,109,2,393,0,17,nodo,CEFALU`,5.049999999999997,1.5,8.199999999999989,1.819512877939529
2024-09,REG,N_F099419606CC,2,30.0,0,0,0,2,0,1,30.0,0,0.0,2,0,0,0,2,0,1,nodo,SAN MAURIZIO,20.6,15.0,21.3,15.0
2024-09,REG,N_F3020397F9E6,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,CAVA TIGOZZI,2.0,2.0,2.0,2.0
2024-09,REG,N_F5ADCC2F8BB9,170,2595.0,595,0,0,170,0,10,2521.0,0,74.0,829,0,59,2,829,0,30,nodo,SASSUOLO,6.0,2.5,7.5,3.057540944974668
2024-09,REG,N_F5BB85C04F38,411,4751.0,739,0,0,411,0,34,4423.0,0,328.0,1219,0,69,0,1219,0,114,nodo,CAMNAGO LENTATE,8.050000000000011,2.0,11.5,3.2426034033039373
2024-09,REG,N_F6ABE6CB9A86,79,1163.0,144,0,0,79,0,18,789.0,0,374.0,366,0,137,4,366,0,29,nodo,CIVITANOVA MARCHE,7.5,0.5,14.5,2.191666666666667
2024-09,REG,N_F7A1B3B0EA1F,23,833.0,135,0,0,23,0,13,218.0,0,615.0,493,4,326,6,493,0,15,nodo,SAN GAVINO,2.0,-1.5,3.5,0.4504132231404958
2024-09,REG,N_F81D5A7930D5,110,2728.0,1192,0,0,110,0,12,-139.0,0,2867.0,2655,2,1312,4,2655,0,23,nodo,PUNTA RAISI,3.0,0.0,4.0,-0.0443099854807736
2024-09,REG,N_F8A251096935,551,6666.0,777,0,0,551,0,68,6594.0,0,72.0,1376,0,48,0,1376,0,180,nodo,COMO NORD LAGO,10.5,3.5,16.299999999999955,4.779158871589985
2024-09,REG,N_F93BE85EB755,1,147.0,1,0,0,1,0,1,147.0,0,0.0,2,1,0,1,2,0,1,nodo,MIGLIARINO,132.3,73.5,139.65,73.5
2024-09,REG,N_FADAD5E8DE58,0,2.0,2,0,0,0,0,0,2.0,0,0.0,2,0,0,0,2,0,0,nodo,CAMPOMIGLIAIO,1.0,1.0,1.0,1.0
2024-09,REG,N_FBACCF9B6EC3,99,1749.0,476,0,0,99,0,24,934.0,0,815.0,938,1,358,3,938,0,40,nodo,S.AGATA M.,5.0,0.0,7.799999999999983,0.9996185942210132
2024-09,REG,N_FE3300C7FF4C,25,467.0,41,0,0,25,0,11,222.0,0,245.0,147,0,79,3,147,0,18,nodo,VAIRANO,10.900000000000006,-1.0,18.97499999999998,1.50057099352874
2024-09,REG,N_FE865763BA15,80,1484.0,265,0,0,80,0,21,1074.0,0,410.0,523,2,172,8,523,0,30,nodo,MINTURNO,6.0,0.5,11.199999999999974,2.076741193020263
2024-09,REG,N_FEBDC4EA7CA2,1265,22039.0,2251,0,0,1265,0,336,15005.0,0,7034.0,6136,29,2535,127,6136,0,550,nodo,TORINO P.NUOVA,8.5,1.0,15.5,2.473793550725288
2024-09,REG,N_FFAC7F2CA52E,84,1141.0,63,0,0,84,0,27,1021.0,0,120.0,176,0,29,0,176,0,54,nodo,NOVATE M.SE,12.1,3.5,14.05,4.066860465116279
2024-09,REG,N_FFEE3869C27E,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,VALLECROSIA,1.0,1.0,1.0,1.0
2024-09,REG,S00016,10,150.0,26,0,0,10,0,2,142.0,0,8.0,42,0,6,0,42,0,6,nodo,BORGOMANERO,8.0,2.0,11.0,3.380952380952381
2024-09,REG,S00034,402,6511.0,628,0,0,402,0,110,5372.0,0,1139.0,1630,3,564,28,1630,0,185,nodo,MORTARA,10.5,1.0,17.974999999999966,3.4087953683042747
2024-09,REG,S00039,10,109.0,17,0,0,10,0,1,99.0,0,10.0,32,0,5,0,32,0,2,nodo,TORREBERETTI,5.299999999999999,2.25,7.674999999999995,2.6875
