giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2025-10-01,REG,S01645,S00452,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,4.9,4.95,MILANO PORTA GARIBALDI,TORINO LINGOTTO
2025-10-01,REG,S01645,S00462,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,MILANO PORTA GARIBALDI,ASTI
2025-10-01,REG,S01645,S01003,6,6,0,0,0,0,2,0,4,0,0,0,0,0,2,19,-17,-2.8333333333333335,-1.5,1.0,1.0,MILANO PORTA GARIBALDI,DOMODOSSOLA
2025-10-01,REG,S01645,S01020,11,11,0,0,0,0,4,4,3,4,1,0,0,0,37,7,30,2.727272727272727,1.0,8.0,9.0,MILANO PORTA GARIBALDI,ARONA
2025-10-01,REG,S01645,S01113,4,4,0,0,0,0,0,2,2,2,1,1,0,0,30,2,28,7.0,4.0,17.400000000000002,19.199999999999996,MILANO PORTA GARIBALDI,LUINO
2025-10-01,REG,S01645,S01200,16,16,0,0,0,0,7,8,1,8,6,5,4,0,228,1,227,14.1875,5.5,43.5,49.25,MILANO PORTA GARIBALDI,PORTO CERESIO
2025-10-01,REG,S01645,S01205,3,3,0,0,0,0,0,2,1,2,2,2,0,0,44,1,43,14.333333333333334,16.0,25.6,26.799999999999997,MILANO PORTA GARIBALDI,VARESE
2025-10-01,REG,S01645,S01301,16,16,0,0,0,0,10,4,2,4,1,0,0,0,55,2,53,3.3125,2.0,7.0,9.5,MILANO PORTA GARIBALDI,CHIASSO
2025-10-01,REG,S01645,S01307,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0.5,0.5,2.5,2.75,MILANO PORTA GARIBALDI,COMO S.GIOVANNI
2025-10-01,REG,S01645,S01315,1,1,0,0,0,0,0,1,0,1,1,1,1,0,33,0,33,33.0,33.0,33.0,33.0,MILANO PORTA GARIBALDI,CARIMATE
2025-10-01,REG,S01645,S01322,1,1,0,0,0,0,0,1,0,1,1,1,1,1,70,0,70,70.0,70.0,70.0,70.0,MILANO PORTA GARIBALDI,MONZA
2025-10-01,REG,S01645,S01488,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO PORTA GARIBALDI,BESANA
2025-10-01,REG,S01645,S01520,50,50,0,0,0,0,21,9,20,9,0,0,0,0,97,41,56,1.12,1.0,5.0,6.549999999999997,MILANO PORTA GARIBALDI,LECCO
2025-10-01,REG,S01645,S01524,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29,0,29,29.0,29.0,29.0,29.0,MILANO PORTA GARIBALDI,CALOLZIOCORTE OLGINATE
2025-10-01,REG,S01645,S01528,22,22,0,0,0,0,10,12,0,12,7,3,0,0,158,0,158,7.181818181818182,5.5,14.800000000000004,15.95,MILANO PORTA GARIBALDI,PONTE S.PIETRO
2025-10-01,REG,S01645,S01529,6,6,0,0,0,0,0,4,2,4,1,1,0,0,36,3,33,5.5,5.5,12.5,15.25,MILANO PORTA GARIBALDI,BERGAMO
2025-10-01,REG,S01645,S01600,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,MILANO PORTA GARIBALDI,VERDELLO DALMINE
2025-10-01,REG,S01645,S01915,6,6,0,0,0,0,2,0,4,0,0,0,0,0,5,7,-2,-0.3333333333333333,-1.5,2.5,2.75,MILANO PORTA GARIBALDI,CREMONA
2025-10-01,REG,S01645,S01933,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,MILANO PORTA GARIBALDI,SARONNO
2025-10-01,REG,S01645,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,MILANO PORTA GARIBALDI,BOLZANO
2025-10-01,REG,S01645,S04207,1,1,0,0,0,0,0,1,0,1,1,1,0,0,16,0,16,16.0,16.0,16.0,16.0,MILANO PORTA GARIBALDI,ARQUATA SCRIVIA
2025-10-01,REG,S01645,S04700,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,MILANO PORTA GARIBALDI,GENOVA PIAZZA PRINCIPE
2025-10-01,REG,S01645,S06725,1,1,0,0,0,0,0,1,0,1,1,1,1,1,62,0,62,62.0,62.0,62.0,62.0,MILANO PORTA GARIBALDI,LIVORNO CENTRALE
2025-10-01,REG,S01700,S00219,16,16,0,0,0,0,7,6,3,6,2,1,0,0,69,5,64,4.0,2.0,11.5,14.75,MILANO CENTRALE,TORINO PORTA NUOVA
2025-10-01,REG,S01700,S00462,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,MILANO CENTRALE,ASTI
2025-10-01,REG,S01700,S00470,6,6,0,0,0,0,4,0,2,0,0,0,0,0,6,4,2,0.3333333333333333,1.0,2.0,2.5,MILANO CENTRALE,ALESSANDRIA
2025-10-01,REG,S01700,S01003,9,9,0,0,0,0,3,4,2,4,4,1,0,0,57,5,52,5.777777777777778,4.0,13.600000000000001,16.799999999999997,MILANO CENTRALE,DOMODOSSOLA
2025-10-01,REG,S01700,S01020,3,3,0,0,0,0,2,1,0,1,1,0,0,0,17,0,17,5.666666666666667,2.0,11.600000000000001,12.799999999999999,MILANO CENTRALE,ARONA
2025-10-01,REG,S01700,S01146,31,31,0,0,0,0,17,12,2,12,7,1,0,0,147,2,145,4.67741935483871,3.0,11.0,12.5,MILANO CENTRALE,MALPENSA AEROPORTO TERMINAL 2
2025-10-01,REG,S01700,S01301,17,17,0,0,0,0,7,3,7,3,1,1,0,0,42,18,24,1.411764705882353,0.0,7.0,9.59999999999999,MILANO CENTRALE,CHIASSO
2025-10-01,REG,S01700,S01307,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,MILANO CENTRALE,COMO S.GIOVANNI
2025-10-01,REG,S01700,S01520,4,4,0,0,0,0,3,0,1,0,0,0,0,0,0,2,-2,-0.5,0.0,0.0,0.0,MILANO CENTRALE,LECCO
2025-10-01,REG,S01700,S01529,18,18,0,0,0,0,7,5,6,5,3,1,0,0,58,9,49,2.7222222222222223,0.5,10.3,11.749999999999993,MILANO CENTRALE,BERGAMO
2025-10-01,REG,S01700,S01708,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,MILANO CENTRALE,TREVIGLIO
2025-10-01,REG,S01700,S01717,3,3,0,0,0,0,0,1,2,1,1,1,0,0,17,3,14,4.666666666666667,-1.0,13.4,15.2,MILANO CENTRALE,BRESCIA
2025-10-01,REG,S01700,S01807,2,2,0,0,0,0,1,1,0,1,1,0,0,0,13,0,13,6.5,6.5,10.1,10.549999999999999,MILANO CENTRALE,VOGHERA
2025-10-01,REG,S01700,S01810,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,MILANO CENTRALE,TORTONA
2025-10-01,REG,S01700,S01915,3,3,0,0,0,0,1,2,0,2,1,0,0,0,18,0,18,6.0,5.0,9.8,10.399999999999999,MILANO CENTRALE,CREMONA
2025-10-01,REG,S01700,S01920,10,10,0,0,0,0,2,6,2,6,3,1,0,0,59,4,55,5.5,5.0,13.2,14.099999999999998,MILANO CENTRALE,BOZZOLO
2025-10-01,REG,S01700,S02430,15,15,0,0,0,0,9,3,3,3,1,1,1,0,61,5,56,3.7333333333333334,2.0,7.399999999999999,15.899999999999975,MILANO CENTRALE,VERONA PORTA NUOVA
2025-10-01,REG,S01700,S04203,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO CENTRALE,NOVI LIGURE
2025-10-01,REG,S01700,S04207,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,MILANO CENTRALE,ARQUATA SCRIVIA
2025-10-01,REG,S01700,S04516,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,MILANO CENTRALE,ALBENGA
2025-10-01,REG,S01700,S04702,4,4,0,0,0,0,0,2,2,2,1,0,0,0,21,9,12,3.0,3.5,11.100000000000001,11.549999999999999,MILANO CENTRALE,GENOVA BRIGNOLE
2025-10-01,REG,S01700,S04725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO CENTRALE,SESTRI LEVANTE
2025-10-01,REG,S01700,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,MILANO CENTRALE,SAVONA
2025-10-01,REG,S01700,S05000,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,MILANO CENTRALE,PIACENZA
2025-10-01,REG,S01700,S05014,3,3,0,0,0,0,0,1,2,1,0,0,0,0,7,7,0,0.0,-2.0,5.2,6.1,MILANO CENTRALE,PARMA
2025-10-01,REG,S01700,S05043,8,8,0,0,0,0,4,2,2,2,1,0,0,0,31,6,25,3.125,2.0,10.5,12.249999999999996,MILANO CENTRALE,BOLOGNA CENTRALE
2025-10-01,REG,S01700,S05071,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,MILANO CENTRALE,RIMINI
2025-10-01,REG,S01700,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO CENTRALE,PISA CENTRALE
2025-10-01,REG,S01701,S01059,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,MILANO LAMBRATE,ALBAIRATE-VERMEZZO
2025-10-01,REG,S01701,S01529,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO LAMBRATE,BERGAMO
2025-10-01,REG,S01703,S00248,21,21,0,0,0,0,9,8,4,8,3,0,0,0,94,7,87,4.142857142857143,4.0,12.0,13.0,PIOLTELLO LIMITO,NOVARA
2025-10-01,REG,S01708,S00248,11,11,0,0,0,0,6,4,1,4,0,0,0,0,33,1,32,2.909090909090909,2.0,6.0,7.0,TREVIGLIO,NOVARA
2025-10-01,REG,S01708,S01205,32,32,0,0,0,0,14,10,8,10,2,0,0,0,96,11,85,2.65625,2.0,7.900000000000002,9.899999999999999,TREVIGLIO,VARESE
2025-10-01,REG,S01708,S01529,18,18,0,0,0,0,12,3,3,3,0,0,0,0,41,4,37,2.0555555555555554,1.5,6.0,6.449999999999996,TREVIGLIO,BERGAMO
2025-10-01,REG,S01708,S01915,12,12,0,0,0,0,4,1,7,1,0,0,0,0,15,14,1,0.08333333333333333,-1.0,3.9000000000000004,4.449999999999999,TREVIGLIO,CREMONA
2025-10-01,REG,S01717,N00210,13,13,0,0,0,0,9,2,2,2,1,0,0,0,23,7,16,1.2307692307692308,0.0,5.400000000000002,7.999999999999993,BRESCIA,ISEO
2025-10-01,REG,S01717,N00217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BRESCIA,PISOGNE
2025-10-01,REG,S01717,N00226,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,3.6,3.8,BRESCIA,BRENO
2025-10-01,REG,S01717,N00235,9,9,0,0,0,0,1,0,8,0,0,0,0,0,0,19,-19,-2.111111111111111,-1.0,-0.7999999999999998,-0.40000000000000036,BRESCIA,EDOLO
2025-10-01,REG,S01717,S01326,12,12,0,0,0,0,7,5,0,5,1,0,0,0,43,0,43,3.5833333333333335,3.5,5.9,7.799999999999997,BRESCIA,MILANO GRECO PIRELLI
2025-10-01,REG,S01717,S01529,19,19,0,0,0,0,13,3,3,3,1,1,1,0,77,4,73,3.8421052631578947,2.0,5.199999999999999,8.999999999999936,BRESCIA,BERGAMO
2025-10-01,REG,S01717,S01700,4,4,0,0,0,0,1,3,0,3,0,0,0,0,21,0,21,5.25,5.5,7.4,7.699999999999999,BRESCIA,MILANO CENTRALE
2025-10-01,REG,S01717,S01915,15,15,0,0,0,0,6,3,6,3,0,0,0,0,26,11,15,1.0,1.0,5.6,6.299999999999999,BRESCIA,CREMONA
2025-10-01,REG,S01717,S01919,1,1,0,0,0,0,0,1,0,1,1,1,0,0,25,0,25,25.0,25.0,25.0,25.0,BRESCIA,PIADENA
2025-10-01,REG,S01717,S02593,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-1.2,-1.1,BRESCIA,VENEZIA S.LUCIA
2025-10-01,REG,S01717,S05014,15,15,0,0,0,0,2,0,13,0,0,0,0,0,3,52,-49,-3.2666666666666666,-4.0,-0.20000000000000107,1.299999999999999,BRESCIA,PARMA
2025-10-01,REG,S01747,N00024,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,LAVENO MOMBELLO LAGO,VARESE NORD
2025-10-01,REG,S01747,S01066,18,18,0,0,0,0,7,4,7,4,1,1,0,0,54,12,42,2.3333333333333335,0.5,5.600000000000001,10.14999999999997,LAVENO MOMBELLO LAGO,MILANO CADORNA
2025-10-01,REG,S01763,S01066,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,6.3,6.6499999999999995,COMO CAMERLATA (FNM),MILANO CADORNA
2025-10-01,REG,S01765,S01066,28,28,0,0,0,0,17,5,6,5,2,1,0,0,83,7,76,2.7142857142857144,2.0,5.600000000000001,10.249999999999993,COMO LAGO,MILANO CADORNA
2025-10-01,REG,S01807,S00462,6,6,0,0,0,0,4,2,0,2,1,1,0,0,38,0,38,6.333333333333333,2.0,16.0,21.0,VOGHERA,ASTI
2025-10-01,REG,S01807,S00470,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,VOGHERA,ALESSANDRIA
2025-10-01,REG,S01807,S01700,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,-7,-2.3333333333333335,-2.0,-2.0,-2.0,VOGHERA,MILANO CENTRALE
2025-10-01,REG,S01807,S04203,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,VOGHERA,NOVI LIGURE
2025-10-01,REG,S01807,S05000,7,7,0,0,0,0,3,2,2,2,0,0,0,0,16,2,14,2.0,1.0,5.4,5.699999999999999,VOGHERA,PIACENZA
2025-10-01,REG,S01807,S05071,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,VOGHERA,RIMINI
2025-10-01,REG,S01810,S01700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,TORTONA,MILANO CENTRALE
2025-10-01,REG,S01820,N00066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MILANO ROGOREDO,MEDA
2025-10-01,REG,S01820,S01059,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,MILANO ROGOREDO,ALBAIRATE-VERMEZZO
2025-10-01,REG,S01820,S01520,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,MILANO ROGOREDO,LECCO
2025-10-01,REG,S01820,S01630,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,MILANO ROGOREDO,MILANO S.CRISTOFORO
2025-10-01,REG,S01820,S01642,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,MILANO ROGOREDO,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01820,S01825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,MILANO ROGOREDO,LODI
2025-10-01,REG,S01820,S01925,25,25,0,0,0,0,18,7,0,7,1,1,0,0,85,0,85,3.4,3.0,7.0,8.599999999999994,MILANO ROGOREDO,SEVESO
2025-10-01,REG,S01822,S01642,30,30,0,0,0,0,7,12,11,12,3,0,0,0,106,20,86,2.8666666666666667,1.5,9.100000000000001,10.549999999999997,MELEGNANO,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01825,S01642,4,4,0,0,0,0,1,0,3,0,0,0,0,0,3,8,-5,-1.25,-2.5,1.5000000000000009,2.2499999999999982,LODI,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01825,S01933,30,30,0,0,0,0,17,13,0,13,4,1,0,0,132,0,132,4.4,4.0,10.100000000000001,12.099999999999994,LODI,SARONNO
2025-10-01,REG,S01828,S01326,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,CODOGNO,MILANO GRECO PIRELLI
2025-10-01,REG,S01828,S01860,11,11,0,0,0,0,1,3,7,3,2,0,0,0,35,18,17,1.5454545454545454,-1.0,10.0,12.0,CODOGNO,PAVIA
2025-10-01,REG,S01828,S01915,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,2,-2,-0.6666666666666666,-1.0,-0.19999999999999996,-0.10000000000000009,CODOGNO,CREMONA
2025-10-01,REG,S01860,S00034,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-2,-1.0,-1.0,0.6000000000000001,0.7999999999999998,PAVIA,MORTARA
2025-10-01,REG,S01860,S00041,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,PAVIA,VALENZA
2025-10-01,REG,S01860,S00245,13,13,0,0,0,0,9,3,1,3,0,0,0,0,31,1,30,2.3076923076923075,1.0,6.0,6.399999999999999,PAVIA,VERCELLI
2025-10-01,REG,S01860,S00470,13,13,0,0,0,0,7,3,3,3,1,1,0,0,39,6,33,2.5384615384615383,2.0,6.600000000000001,10.599999999999987,PAVIA,ALESSANDRIA
2025-10-01,REG,S01860,S01074,22,22,0,0,0,0,11,8,3,8,5,1,0,0,99,5,94,4.2727272727272725,2.5,12.0,12.0,PAVIA,GARBAGNATE MILANESE
2025-10-01,REG,S01860,S01642,11,11,0,0,0,0,3,4,4,4,2,0,0,0,42,9,33,3.0,2.0,11.0,11.0,PAVIA,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01860,S01828,10,10,0,0,0,0,5,5,0,5,3,0,0,0,58,0,58,5.8,4.0,13.0,13.0,PAVIA,CODOGNO
2025-10-01,REG,S01860,S01915,3,3,0,0,0,0,0,1,2,1,0,0,0,0,8,4,4,1.3333333333333333,-1.0,6.2,7.1,PAVIA,CREMONA
2025-10-01,REG,S01865,S01915,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,CORTEOLONA,CREMONA
2025-10-01,REG,S01915,S01529,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,CREMONA,BERGAMO
2025-10-01,REG,S01915,S01640,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,CREMONA,MILANO CERTOSA
2025-10-01,REG,S01915,S01645,5,5,0,0,0,0,2,2,1,2,2,1,0,0,35,4,31,6.2,4.0,15.0,16.0,CREMONA,MILANO PORTA GARIBALDI
2025-10-01,REG,S01915,S01700,2,2,0,0,0,0,0,2,0,2,2,1,0,0,30,0,30,15.0,15.0,15.8,15.9,CREMONA,MILANO CENTRALE
2025-10-01,REG,S01915,S01701,1,1,0,0,0,0,0,1,0,1,1,1,1,0,58,0,58,58.0,58.0,58.0,58.0,CREMONA,MILANO LAMBRATE
2025-10-01,REG,S01915,S01708,11,11,0,0,0,0,8,2,1,2,0,0,0,0,24,2,22,2.0,1.0,5.0,6.5,CREMONA,TREVIGLIO
2025-10-01,REG,S01915,S01717,16,16,0,0,0,0,10,5,1,5,1,0,0,0,56,1,55,3.4375,2.5,8.5,9.25,CREMONA,BRESCIA
2025-10-01,REG,S01915,S01828,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,5,-4,-1.3333333333333333,-2.0,0.40000000000000013,0.6999999999999997,CREMONA,CODOGNO
2025-10-01,REG,S01915,S01860,2,2,0,0,0,0,0,1,1,1,1,1,0,0,25,2,23,11.5,11.5,22.3,23.65,CREMONA,PAVIA
2025-10-01,REG,S01915,S01864,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,CREMONA,BELGIOIOSO
2025-10-01,REG,S01915,S01920,4,4,0,0,0,0,4,0,0,0,0,0,0,0,10,0,10,2.5,3.0,3.7,3.8499999999999996,CREMONA,BOZZOLO
2025-10-01,REG,S01915,S05009,7,7,0,0,0,0,1,2,4,2,0,0,0,0,14,10,4,0.5714285714285714,-1.0,5.4,5.699999999999999,CREMONA,FIDENZA
2025-10-01,REG,S01915,S05014,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,CREMONA,PARMA
2025-10-01,REG,S01919,S01915,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,PIADENA,CREMONA
2025-10-01,REG,S01919,S05014,2,2,0,0,0,0,0,2,0,2,1,0,0,0,16,0,16,8.0,8.0,10.4,10.7,PIADENA,PARMA
2025-10-01,REG,S01920,S01700,10,10,0,0,0,0,1,4,5,4,4,2,0,0,68,5,63,6.3,1.0,16.699999999999996,19.849999999999994,BOZZOLO,MILANO CENTRALE
2025-10-01,REG,S01920,S01828,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,BOZZOLO,CODOGNO
2025-10-01,REG,S01920,S01915,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,0.3333333333333333,1.0,1.0,1.0,BOZZOLO,CREMONA
2025-10-01,REG,S01925,S01066,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,SEVESO,MILANO CADORNA
2025-10-01,REG,S01925,S01642,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,SEVESO,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01925,S01820,23,23,0,0,0,0,14,5,4,5,0,0,0,0,71,5,66,2.869565217391304,3.0,6.800000000000001,7.899999999999999,SEVESO,MILANO ROGOREDO
2025-10-01,REG,S01933,S01059,28,28,0,0,0,0,19,4,5,4,1,0,0,0,71,7,64,2.2857142857142856,2.0,5.600000000000001,8.299999999999997,SARONNO,ALBAIRATE-VERMEZZO
2025-10-01,REG,S01933,S01066,32,32,0,0,0,0,19,13,0,13,1,1,0,0,127,0,127,3.96875,4.0,6.0,8.45,SARONNO,MILANO CADORNA
2025-10-01,REG,S01933,S01630,1,1,0,0,0,0,0,1,0,1,1,1,0,0,22,0,22,22.0,22.0,22.0,22.0,SARONNO,MILANO S.CRISTOFORO
2025-10-01,REG,S01933,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,SARONNO,MILANO CENTRALE
2025-10-01,REG,S01933,S01820,2,2,0,0,0,0,0,2,0,2,1,1,0,0,34,0,34,17.0,17.0,23.4,24.2,SARONNO,MILANO ROGOREDO
2025-10-01,REG,S01933,S01825,30,30,0,0,0,0,12,8,10,8,2,0,0,0,79,15,64,2.1333333333333333,1.0,7.100000000000001,9.099999999999994,SARONNO,LODI
2025-10-01,REG,S01945,S01326,9,9,0,0,0,0,5,3,1,3,1,0,0,0,37,1,36,4.0,4.0,7.800000000000001,9.399999999999999,STRADELLA,MILANO GRECO PIRELLI
2025-10-01,REG,S02001,S02026,2,2,0,0,0,0,0,1,1,1,1,0,0,0,11,3,8,4.0,4.0,9.6,10.299999999999999,BRENNERO,BOLZANO
2025-10-01,REG,S02001,S02216,11,11,0,0,0,0,7,4,0,4,0,0,0,0,50,0,50,4.545454545454546,4.0,9.0,9.0,BRENNERO,MERANO
2025-10-01,REG,S02001,S02430,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0.0,-1.0,2.2,2.5999999999999996,BRENNERO,VERONA PORTA NUOVA
2025-10-01,REG,S02001,S05043,3,3,0,0,0,0,1,2,0,2,1,1,0,0,27,0,27,9.0,5.0,18.6,20.299999999999997,BRENNERO,BOLOGNA CENTRALE
2025-10-01,REG,S02011,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,FORTEZZA,BOLZANO
2025-10-01,REG,S02011,S02216,2,2,0,0,0,0,1,1,0,1,0,0,0,0,12,0,12,6.0,6.0,8.4,8.7,FORTEZZA,MERANO
2025-10-01,REG,S02011,S02430,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,FORTEZZA,VERONA PORTA NUOVA
2025-10-01,REG,S02026,S01645,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32,0,32,32.0,32.0,32.0,32.0,BOLZANO,MILANO PORTA GARIBALDI
2025-10-01,REG,S02026,S02001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BOLZANO,BRENNERO
2025-10-01,REG,S02026,S02011,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,BOLZANO,FORTEZZA
2025-10-01,REG,S02026,S02038,5,5,0,0,0,0,1,2,2,2,1,0,0,0,19,3,16,3.2,1.0,9.600000000000001,10.799999999999999,BOLZANO,TRENTO
2025-10-01,REG,S02026,S02044,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,4,-3,-1.0,-1.0,0.6000000000000001,0.7999999999999998,BOLZANO,ROVERETO
2025-10-01,REG,S02026,S02049,5,5,0,0,0,0,0,1,4,1,0,0,0,0,7,13,-6,-1.2,-2.0,3.400000000000001,5.199999999999998,BOLZANO,ALA
2025-10-01,REG,S02026,S02216,11,11,0,0,0,0,5,5,1,5,2,0,0,0,57,2,55,5.0,4.0,11.0,11.0,BOLZANO,MERANO
2025-10-01,REG,S02026,S02430,15,15,0,0,0,0,1,2,12,2,2,2,0,0,41,63,-22,-1.4666666666666666,-3.0,11.599999999999994,18.9,BOLZANO,VERONA PORTA NUOVA
2025-10-01,REG,S02026,S05043,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,5,-4,-2.0,-2.0,0.40000000000000013,0.6999999999999997,BOLZANO,BOLOGNA CENTRALE
2025-10-01,REG,S02038,S02001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,TRENTO,BRENNERO
2025-10-01,REG,S02038,S02026,4,4,0,0,0,0,3,1,0,1,0,0,0,0,10,0,10,2.5,2.0,4.4,4.699999999999999,TRENTO,BOLZANO
2025-10-01,REG,S02038,S02044,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,2,3,1.5,1.5,4.3,4.6499999999999995,TRENTO,ROVERETO
2025-10-01,REG,S02038,S02049,4,4,0,0,0,0,1,0,3,0,0,0,0,0,4,8,-4,-1.0,-1.5,2.500000000000001,3.2499999999999982,TRENTO,ALA
2025-10-01,REG,S02038,S02430,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,TRENTO,VERONA PORTA NUOVA
