mese,tipo_giorno,fascia_oraria,categoria,oltre_5,info_mancante,oltre_30,corse_osservate,cancellate,effettuate,in_ritardo,in_orario,in_anticipo,oltre_60,parzialmente_cancellate,minuti_netti_tot,soppresse,cancellate_tot,minuti_anticipo_tot,oltre_10,minuti_ritardo_tot,oltre_15,ritardo_mediano,p90,p95,ritardo_medio
2025-03,infrasettimanale,pomeriggio,NCL,3,0,1,13,0,13,3,1,8,0,0,-214.0,0,0,288.0,2,74.0,2,-21.5,25.800000000000008,33.39999999999999,-17.833333333333332
2025-03,infrasettimanale,pomeriggio,REG,6513,0,363,42942,0,42942,6513,19138,16193,49,0,64656.0,0,0,41059.0,2202,105715.0,1269,1.0,6.0,10.0,1.5451677659879552
2025-03,infrasettimanale,pomeriggio,,1242,0,214,2836,0,2836,1242,786,790,88,0,23994.0,0,0,3514.0,700,27508.0,430,4.0,22.0,39.59999999999991,8.514549325762953
2025-03,infrasettimanale,sera,EC,33,0,5,113,0,113,33,37,40,3,0,578.0,0,0,112.0,19,690.0,10,1.5,14.0,26.55,5.254545454545455
2025-03,infrasettimanale,sera,EXP,0,0,0,2,0,2,0,2,0,0,0,3.0,0,0,0.0,0,3.0,0,1.5,1.9,1.95,1.5
2025-03,infrasettimanale,sera,IC,93,0,13,253,0,253,93,67,88,5,0,1609.0,0,0,400.0,56,2009.0,33,2.0,18.0,29.649999999999977,6.487903225806452
2025-03,infrasettimanale,sera,ICN,64,0,5,205,0,205,64,48,93,2,0,755.0,0,0,429.0,31,1184.0,23,0.0,15.0,17.0,3.682926829268293
2025-03,infrasettimanale,sera,MET,44,0,2,996,0,996,44,411,525,0,0,-291.0,0,0,1278.0,15,987.0,7,-1.0,3.0,4.0,-0.2969387755102041
2025-03,infrasettimanale,sera,REG,5957,0,325,34439,0,34439,5957,14631,13438,71,0,57265.0,0,0,36344.0,2086,93609.0,1080,1.0,7.0,11.0,1.6829777229177687
2025-03,infrasettimanale,sera,,368,0,64,1180,0,1180,368,264,544,20,0,5244.0,0,0,2506.0,200,7750.0,140,1.0,18.0,30.649999999999974,4.459183673469388
2025-03,infrasettimanale,tarda_mattina,EC,99,0,14,280,0,280,99,73,104,5,0,1410.0,0,0,458.0,56,1868.0,42,2.0,19.0,29.0,5.108695652173913
2025-03,infrasettimanale,tarda_mattina,EXP,3,0,2,7,0,7,3,2,2,1,0,132.0,0,0,13.0,3,145.0,2,1.0,62.60000000000001,69.79999999999998,18.857142857142858
2025-03,infrasettimanale,tarda_mattina,IC,177,0,41,515,0,515,177,112,225,10,0,2872.0,0,0,1100.0,123,3972.0,74,0.0,23.69999999999999,40.349999999999966,5.587548638132295
2025-03,infrasettimanale,tarda_mattina,ICN,13,0,2,50,0,50,13,4,33,1,0,74.0,0,0,174.0,9,248.0,6,-1.0,15.200000000000005,23.49999999999997,1.48
2025-03,infrasettimanale,tarda_mattina,MET,64,0,9,1305,0,1305,64,492,691,2,0,-249.0,0,0,1788.0,27,1539.0,15,-1.0,3.0,5.0,-0.19967923015236572
2025-03,infrasettimanale,tarda_mattina,NCL,1,0,1,13,0,13,1,1,9,0,0,-230.0,0,0,279.0,1,49.0,1,-38.0,3.0,24.5,-20.90909090909091
2025-03,infrasettimanale,tarda_mattina,REG,5405,0,324,43455,0,43455,5405,18646,18206,52,0,45735.0,0,0,45217.0,1828,90952.0,1009,0.0,5.0,9.0,1.0823058901483775
2025-03,infrasettimanale,tarda_mattina,,1010,0,204,2858,0,2858,1010,940,838,80,0,21522.0,0,0,3198.0,562,24720.0,400,2.0,23.0,40.0,7.7195121951219505
2025-03,weekend,mattina,EC,8,0,0,65,0,65,8,19,37,0,0,-14.0,0,0,154.0,5,140.0,3,-1.0,6.400000000000006,10.0,-0.21875
2025-03,weekend,mattina,EN,0,0,0,2,0,2,0,0,2,0,0,-121.0,0,0,121.0,0,0.0,0,-60.5,-58.5,-58.25,-60.5
2025-03,weekend,mattina,EXP,1,0,1,2,0,2,1,0,0,1,0,71.0,0,0,0.0,1,71.0,1,71.0,71.0,71.0,71.0
2025-03,weekend,mattina,IC,80,0,18,263,0,263,80,63,118,7,0,1312.0,0,0,572.0,48,1884.0,36,1.0,20.0,46.0,5.026819923371647
2025-03,weekend,mattina,ICN,0,0,0,1,0,1,0,0,1,0,0,-16.0,0,0,16.0,0,0.0,0,-16.0,-16.0,-16.0,-16.0
2025-03,weekend,mattina,MET,7,0,0,396,0,396,7,159,224,0,0,-296.0,0,0,539.0,1,243.0,1,-1.0,2.0,3.0,-0.758974358974359
2025-03,weekend,mattina,REG,1047,0,56,11159,0,11159,1047,4591,5273,10,0,3966.0,0,0,14198.0,300,18164.0,174,0.0,4.0,7.0,0.3634863898817707
2025-03,weekend,mattina,,418,0,86,1370,0,1370,418,392,556,22,0,6296.0,0,0,2418.0,230,8714.0,148,1.0,16.0,33.0,4.609077598828697
2025-03,weekend,notte,EC,0,0,0,10,0,10,0,1,9,0,0,-36.0,0,0,39.0,0,3.0,0,-4.0,-1.5000000000000018,0.7499999999999947,-3.6
2025-03,weekend,notte,EN,2,0,0,14,0,14,2,6,6,0,0,-81.0,0,0,107.0,1,26.0,0,0.5,4.400000000000002,7.099999999999999,-5.785714285714286
2025-03,weekend,notte,EXP,0,0,0,2,0,2,0,1,1,0,0,-4.0,0,0,6.0,0,2.0,0,-2.0,1.2000000000000002,1.5999999999999996,-2.0
2025-03,weekend,notte,IC,25,0,5,110,0,110,25,20,64,2,0,161.0,0,0,360.0,12,521.0,10,-3.0,10.400000000000006,25.19999999999996,1.4770642201834865
2025-03,weekend,notte,ICN,1,0,0,24,0,24,1,5,18,0,0,-201.0,0,0,213.0,0,12.0,0,-5.0,1.0,2.699999999999996,-8.375
2025-03,weekend,notte,MET,4,0,2,135,0,135,4,53,72,0,0,-32.0,0,0,175.0,2,143.0,2,-1.0,2.0,3.1999999999999886,-0.24806201550387594
2025-03,weekend,notte,NCL,2,0,1,2,0,2,2,0,0,1,0,174.0,0,0,0.0,2,174.0,2,87.0,141.4,148.2,87.0
2025-03,weekend,notte,REG,439,0,28,4919,0,4919,439,1884,2478,2,0,553.0,0,0,7139.0,148,7692.0,80,-1.0,4.0,7.0,0.1151843365965423
2025-03,weekend,notte,,92,0,26,404,0,404,92,140,170,6,0,1336.0,0,0,930.0,62,2266.0,42,1.0,15.0,34.0,3.3233830845771144
2025-03,weekend,pomeriggio,EC,27,0,3,122,0,122,27,28,62,2,0,310.0,0,0,268.0,9,578.0,7,-1.0,8.400000000000006,21.0,2.649572649572649
2025-03,weekend,pomeriggio,EN,7,0,0,17,0,17,7,3,7,0,0,14.0,0,0,75.0,5,89.0,1,3.0,11.8,15.799999999999992,0.8235294117647058
2025-03,weekend,pomeriggio,EXP,1,0,1,3,0,3,1,1,0,1,0,65.0,0,0,0.0,1,65.0,1,32.5,58.5,61.75,32.5
2025-03,weekend,pomeriggio,IC,56,0,10,237,0,237,56,51,129,1,0,380.0,0,0,687.0,32,1067.0,20,-2.0,14.0,26.25,1.6101694915254237
2025-03,weekend,pomeriggio,ICN,0,0,0,11,0,11,0,1,10,0,0,-42.0,0,0,44.0,0,2.0,0,-4.0,-1.0,0.5,-3.8181818181818175
2025-03,weekend,pomeriggio,MET,13,0,2,486,0,486,13,179,271,0,0,-218.0,0,0,633.0,6,415.0,3,-1.0,2.0,3.899999999999977,-0.4708423326133909
2025-03,weekend,pomeriggio,REG,1442,0,84,13911,0,13911,1442,5799,6280,10,0,8392.0,0,0,17074.0,532,25466.0,303,0.0,5.0,8.0,0.6206641520597589
2025-03,weekend,pomeriggio,,436,0,60,1276,0,1276,436,382,458,20,0,6452.0,0,0,1952.0,232,8404.0,144,2.0,16.0,28.149999999999977,5.056426332288401
2025-03,weekend,sera,EC,9,0,5,52,0,52,9,11,32,0,0,226.0,0,0,85.0,7,311.0,6,-1.0,15.499999999999991,49.69999999999997,4.346153846153846
2025-03,weekend,sera,EXP,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2025-03,weekend,sera,IC,29,0,7,123,0,123,29,27,67,2,0,322.0,0,0,307.0,18,629.0,13,-1.0,14.599999999999994,29.799999999999983,2.6178861788617884
2025-03,weekend,sera,ICN,27,0,4,119,0,119,27,34,58,1,0,141.0,0,0,394.0,13,535.0,8,0.0,10.200000000000005,17.49999999999997,1.184873949579832
2025-03,weekend,sera,MET,15,0,6,428,0,428,15,190,213,0,0,47.0,0,0,554.0,11,601.0,11,-1.0,2.0,4.0,0.1124401913875598
2025-03,weekend,sera,NCL,1,0,1,1,0,1,1,0,0,1,0,165.0,0,0,0.0,1,165.0,1,165.0,165.0,165.0,165.0
2025-03,weekend,sera,REG,1450,0,81,11741,0,11741,1450,4882,5247,13,0,9879.0,0,0,14374.0,492,24253.0,273,0.0,5.0,8.0,0.8531824855341567
2025-03,weekend,sera,,122,0,16,526,0,526,122,150,254,8,0,810.0,0,0,1462.0,46,2272.0,30,0.0,8.800000000000011,15.899999999999975,1.5399239543726235
2025-03,weekend,tarda_mattina,EC,46,0,4,169,0,169,46,56,64,1,0,451.0,0,0,340.0,25,791.0,15,1.5,13.0,17.0,2.716867469879518
2025-03,weekend,tarda_mattina,EXP,3,0,0,7,0,7,3,2,2,0,0,3.0,0,0,23.0,1,26.0,0,2.0,8.400000000000002,10.199999999999998,0.4285714285714285
2025-03,weekend,tarda_mattina,IC,75,0,17,280,0,280,75,55,149,7,0,975.0,0,0,836.0,44,1811.0,32,-1.0,16.200000000000017,32.099999999999966,3.4946236559139785
2025-03,weekend,tarda_mattina,ICN,3,0,0,25,0,25,3,3,19,0,0,-140.0,0,0,182.0,2,42.0,1,-5.0,5.400000000000006,9.399999999999991,-5.6
2025-03,weekend,tarda_mattina,MET,35,0,3,582,0,582,35,213,316,0,0,-115.0,0,0,855.0,19,740.0,13,-1.0,3.0,6.0,-0.2039007092198581
2025-03,weekend,tarda_mattina,REG,1354,0,64,15094,0,15094,1354,6315,7037,12,0,5060.0,0,0,18737.0,421,23797.0,218,0.0,4.0,6.0,0.3440772473820209
2025-03,weekend,tarda_mattina,,356,0,50,1170,0,1170,356,368,446,20,0,5208.0,0,0,1862.0,182,7070.0,144,1.0,18.600000000000023,26.799999999999955,4.451282051282052
2025-04,infrasettimanale,mattina,EC,24,0,6,161,0,161,24,51,80,0,0,121.0,0,0,395.0,14,516.0,11,-1.0,8.599999999999994,16.89999999999995,0.7806451612903226
2025-04,infrasettimanale,mattina,EXP,1,0,1,1,0,1,1,0,0,0,0,31.0,0,0,0.0,1,31.0,1,31.0,31.0,31.0,31.0
2025-04,infrasettimanale,mattina,IC,219,0,41,561,0,561,219,167,175,14,0,4518.0,0,0,636.0,120,5154.0,82,3.0,22.0,37.0,8.053475935828876
2025-04,infrasettimanale,mattina,ICN,0,0,0,1,0,1,0,0,1,0,0,-9.0,0,0,9.0,0,0.0,0,-9.0,-9.0,-9.0,-9.0
2025-04,infrasettimanale,mattina,MET,51,0,1,955,0,955,51,431,468,1,0,-137.0,0,0,1145.0,13,1008.0,6,0.0,3.0,5.0,-0.1442105263157894
2025-04,infrasettimanale,mattina,NCL,2,0,1,5,0,5,2,1,1,1,0,327.0,0,0,44.0,2,371.0,1,8.0,252.7000000000001,303.84999999999985,81.75
2025-04,infrasettimanale,mattina,REG,5286,0,301,35989,0,35989,5286,16487,13809,65,0,51967.0,0,0,34817.0,1679,86784.0,913,1.0,6.0,9.0,1.460485638806138
2025-04,infrasettimanale,mattina,,1224,0,154,3238,0,3238,1224,994,1020,46,0,21152.0,0,0,3624.0,684,24776.0,458,3.0,19.0,29.0,6.53242742433601
2025-04,infrasettimanale,notte,EC,3,0,1,23,0,23,3,3,17,1,0,23.0,0,0,65.0,2,88.0,2,-3.0,7.000000000000005,14.299999999999988,1.0
2025-04,infrasettimanale,notte,EN,23,0,7,43,0,43,23,7,13,4,0,650.0,0,0,101.0,17,751.0,11,6.0,49.20000000000008,73.59999999999998,15.116279069767442
2025-04,infrasettimanale,notte,EXP,0,0,0,1,0,1,0,0,1,0,0,-6.0,0,0,6.0,0,0.0,0,-6.0,-6.0,-6.0,-6.0
2025-04,infrasettimanale,notte,IC,71,0,12,258,0,258,71,66,121,9,0,1441.0,0,0,652.0,43,2093.0,25,0.0,14.0,24.749999999999886,5.5852713178294575
2025-04,infrasettimanale,notte,ICN,8,0,2,44,0,44,8,7,29,2,0,59.0,0,0,199.0,6,258.0,5,-3.0,16.90000000000002,22.40000000000001,1.3409090909090908
2025-04,infrasettimanale,notte,MET,10,0,1,329,0,329,10,116,202,0,0,-282.0,0,0,515.0,3,233.0,2,-1.0,2.0,3.0,-0.8597560975609757
2025-04,infrasettimanale,notte,NCL,1,0,1,4,0,4,1,0,0,1,0,94.0,0,0,0.0,1,94.0,1,94.0,94.0,94.0,94.0
2025-04,infrasettimanale,notte,REG,1597,0,100,14736,0,14736,1597,6205,6815,19,0,10941.0,0,0,18102.0,581,29043.0,342,0.0,5.0,8.0,0.7485120065676951
2025-04,infrasettimanale,notte,,266,0,60,1108,0,1108,266,394,448,26,0,4852.0,0,0,1820.0,158,6672.0,108,1.0,14.0,31.40000000000009,4.379061371841155
2025-04,infrasettimanale,pomeriggio,EC,98,0,16,302,0,302,98,78,118,5,0,1604.0,0,0,497.0,53,2101.0,36,2.0,19.0,30.0,5.45578231292517
2025-04,infrasettimanale,pomeriggio,EN,18,0,7,28,0,28,18,6,4,2,0,587.0,0,0,27.0,14,614.0,12,9.5,44.500000000000014,60.84999999999999,20.964285714285715
2025-04,infrasettimanale,pomeriggio,EXP,3,0,1,9,0,9,3,4,1,1,0,141.0,0,0,4.0,1,145.0,1,4.0,41.49999999999998,81.74999999999994,17.625
2025-04,infrasettimanale,pomeriggio,IC,169,0,38,504,0,504,169,120,213,8,0,3317.0,0,0,846.0,115,4163.0,77,1.0,22.0,37.94999999999999,6.607569721115538
2025-04,infrasettimanale,pomeriggio,ICN,29,0,10,79,0,79,29,20,30,6,0,820.0,0,0,113.0,22,933.0,18,1.0,33.20000000000003,72.1,10.379746835443038
2025-04,infrasettimanale,pomeriggio,MET,60,0,5,1164,0,1164,60,436,659,1,0,-364.0,0,0,1559.0,23,1195.0,12,-1.0,3.0,5.0,-0.3151515151515151
2025-04,infrasettimanale,pomeriggio,NCL,1,0,0,1,0,1,1,0,0,0,0,9.0,0,0,0.0,0,9.0,0,9.0,9.0,9.0,9.0
2025-04,infrasettimanale,pomeriggio,REG,6927,0,426,45019,0,45019,6927,20347,17191,70,0,70719.0,0,0,43916.0,2468,114635.0,1403,1.0,6.0,10.0,1.5904419206117173
2025-04,infrasettimanale,pomeriggio,,1336,0,304,2972,0,2972,1336,778,858,78,0,27024.0,0,0,3478.0,852,30502.0,598,4.0,30.0,44.75,9.092866756393
2025-04,infrasettimanale,sera,EC,67,0,9,215,0,215,67,57,83,3,0,934.0,0,0,254.0,35,1188.0,19,1.0,14.0,26.69999999999999,4.51207729468599
2025-04,infrasettimanale,sera,EN,13,0,3,14,0,14,13,1,0,0,0,282.0,0,0,0.0,9,282.0,9,23.0,30.0,35.599999999999994,20.142857142857142
2025-04,infrasettimanale,sera,EXP,0,0,0,2,0,2,0,2,0,0,0,4.0,0,0,0.0,0,4.0,0,2.0,3.6,3.8,2.0
2025-04,infrasettimanale,sera,IC,98,0,11,257,0,257,98,61,98,5,0,1611.0,0,0,474.0,60,2085.0,32,2.0,17.400000000000006,25.19999999999999,6.2684824902723735
2025-04,infrasettimanale,sera,ICN,77,0,27,232,0,232,77,50,105,10,0,1895.0,0,0,613.0,55,2508.0,42,1.0,32.0,55.899999999999984,8.168103448275861
2025-04,infrasettimanale,sera,MET,44,0,5,1016,0,1016,44,418,552,1,0,-261.0,0,0,1361.0,18,1100.0,10,-1.0,2.0,4.0,-0.257396449704142
2025-04,infrasettimanale,sera,NCL,1,0,1,1,0,1,1,0,0,1,0,168.0,0,0,0.0,1,168.0,1,168.0,168.0,168.0,168.0
2025-04,infrasettimanale,sera,REG,5935,0,434,35930,0,35930,5935,15266,14312,75,0,60133.0,0,0,37836.0,2225,97969.0,1267,1.0,7.0,11.0,1.6932672542449243
2025-04,infrasettimanale,sera,,442,0,88,1182,0,1182,442,296,444,30,0,8496.0,0,0,2100.0,288,10596.0,188,2.0,23.0,41.5,7.187817258883249
2025-04,infrasettimanale,tarda_mattina,EC,104,0,13,362,0,362,104,82,171,1,0,1245.0,0,0,622.0,59,1867.0,40,0.0,16.0,25.0,3.487394957983193
2025-04,infrasettimanale,tarda_mattina,EXP,8,0,2,10,0,10,8,1,0,1,0,249.0,0,0,0.0,8,249.0,7,22.0,46.400000000000006,61.19999999999999,27.666666666666668
2025-04,infrasettimanale,tarda_mattina,IC,169,0,38,557,0,557,169,145,243,19,0,3604.0,0,0,1116.0,113,4720.0,81,0.0,21.0,40.5999999999998,6.470377019748653
2025-04,infrasettimanale,tarda_mattina,ICN,6,0,1,49,0,49,6,4,39,0,0,-242.0,0,0,336.0,3,94.0,2,-5.0,8.0,10.799999999999985,-4.938775510204081
2025-04,infrasettimanale,tarda_mattina,MET,51,0,0,1352,0,1352,51,515,781,0,0,-1017.0,0,0,2081.0,10,1064.0,6,-1.0,2.0,4.0,-0.755011135857461
2025-04,infrasettimanale,tarda_mattina,NCL,1,0,1,3,0,3,1,0,1,0,0,21.0,0,0,37.0,1,58.0,1,10.5,48.5,53.25,10.5
2025-04,infrasettimanale,tarda_mattina,REG,5922,0,325,45827,0,45827,5922,20455,19017,56,0,50789.0,0,0,47384.0,1881,98173.0,1027,0.0,5.0,8.0,1.1188483059435168
2025-04,infrasettimanale,tarda_mattina,,1200,0,298,2990,0,2990,1200,942,848,100,0,30100.0,0,0,3300.0,732,33400.0,544,3.0,29.0,49.0,10.066889632107024
2025-04,weekend,mattina,EC,10,0,2,48,0,48,10,15,23,2,0,160.0,0,0,126.0,7,286.0,5,0.0,14.800000000000026,22.599999999999994,3.3333333333333335
2025-04,weekend,mattina,EXP,1,0,1,1,0,1,1,0,0,0,0,43.0,0,0,0.0,1,43.0,1,43.0,43.0,43.0,43.0
2025-04,weekend,mattina,IC,51,0,8,207,0,207,51,62,94,6,0,812.0,0,0,505.0,27,1317.0,21,0.0,14.400000000000006,24.799999999999955,3.922705314009662
2025-04,weekend,mattina,ICN,0,0,0,2,0,2,0,0,2,0,0,-25.0,0,0,25.0,0,0.0,0,-12.5,-5.699999999999999,-4.850000000000001,-12.5
2025-04,weekend,mattina,MET,10,0,2,326,0,326,10,123,188,0,0,-181.0,0,0,449.0,4,268.0,3,-1.0,2.0,4.0,-0.5638629283489096
2025-04,weekend,mattina,REG,916,0,53,9287,0,9287,916,3957,4337,8,0,4991.0,0,0,11369.0,294,16360.0,157,0.0,4.0,7.0,0.5419109663409337
2025-04,weekend,mattina,,354,0,96,1080,0,1080,354,294,432,42,0,9278.0,0,0,1734.0,208,11012.0,164,1.0,23.100000000000023,54.0,8.59074074074074
2025-04,weekend,notte,EC,1,0,0,7,0,7,1,1,5,0,0,-14.0,0,0,22.0,0,8.0,0,-3.0,3.8000000000000007,4.399999999999999,-2.0
2025-04,weekend,notte,EN,7,0,0,16,0,16,7,6,2,0,0,22.0,0,0,65.0,2,87.0,1,3.0,11.199999999999998,18.499999999999982,1.4666666666666666
2025-04,weekend,notte,EXP,2,0,0,2,0,2,2,0,0,0,0,23.0,0,0,0.0,1,23.0,0,11.5,13.5,13.75,11.5
2025-04,weekend,notte,IC,9,0,2,80,0,80,9,11,60,1,0,-118.0,0,0,316.0,3,198.0,3,-4.0,5.0,8.0,-1.475
2025-04,weekend,notte,ICN,1,0,0,22,0,22,1,3,18,0,0,-152.0,0,0,170.0,1,18.0,0,-6.0,1.900000000000002,2.95,-6.909090909090909
2025-04,weekend,notte,MET,0,0,0,101,0,101,0,41,60,0,0,-102.0,0,0,149.0,0,47.0,0,-2.0,2.0,3.0,-1.00990099009901
2025-04,weekend,notte,REG,349,0,25,3919,0,3919,349,1551,2000,9,0,913.0,0,0,5727.0,124,6640.0,73,-1.0,4.0,7.0,0.2341025641025641
2025-04,weekend,notte,,74,0,30,322,0,322,74,80,168,20,0,2876.0,0,0,876.0,60,3752.0,46,-1.0,22.0,61.0,8.93167701863354
2025-04,weekend,pomeriggio,EC,26,0,3,104,0,104,26,22,54,2,0,240.0,0,0,216.0,15,456.0,8,-1.0,11.0,21.84999999999997,2.3529411764705883
2025-04,weekend,pomeriggio,EN,3,0,1,10,0,10,3,6,0,0,0,70.0,0,0,0.0,3,70.0,2,3.0,18.200000000000003,24.599999999999994,7.777777777777777
2025-04,weekend,pomeriggio,EXP,2,0,1,3,0,3,2,0,1,1,0,77.0,0,0,1.0,1,78.0,1,5.0,59.400000000000006,66.19999999999999,25.666666666666668
2025-04,weekend,pomeriggio,IC,51,0,4,182,0,182,51,37,94,2,0,500.0,0,0,454.0,26,954.0,15,-1.0,12.0,21.899999999999977,2.747252747252748
2025-04,weekend,pomeriggio,ICN,0,0,0,8,0,8,0,0,8,0,0,-64.0,0,0,64.0,0,0.0,0,-4.5,-2.0,-2.0,-8.0
2025-04,weekend,pomeriggio,IR,2,0,1,2,0,2,2,0,0,1,0,106.0,0,0,0.0,2,106.0,1,53.0,84.2,88.1,53.0
2025-04,weekend,pomeriggio,MET,14,0,3,398,0,398,14,145,233,1,0,-142.0,0,0,532.0,7,390.0,5,-1.0,2.0,3.0,-0.36224489795918374
2025-04,weekend,pomeriggio,REG,1380,0,73,11721,0,11721,1380,5057,5220,12,0,9231.0,0,0,13992.0,470,23223.0,268,0.0,5.0,8.0,0.7918847044694176
2025-04,weekend,pomeriggio,,330,0,56,1002,0,1002,330,306,366,18,0,4908.0,0,0,1718.0,186,6626.0,124,2.0,17.0,32.0,4.898203592814372
2025-04,weekend,sera,EC,13,0,1,63,0,63,13,10,40,0,0,65.0,0,0,137.0,7,202.0,3,-2.0,9.800000000000004,13.9,1.031746031746032
2025-04,weekend,sera,EN,3,0,0,5,0,5,3,1,1,0,0,47.0,0,0,5.0,2,52.0,2,8.0,21.6,22.8,9.4
2025-04,weekend,sera,IC,19,0,5,92,0,92,19,23,50,2,0,387.0,0,0,232.0,11,619.0,7,-1.0,10.900000000000006,23.75000000000005,4.206521739130435
2025-04,weekend,sera,ICN,17,0,6,98,0,98,17,17,64,3,0,74.0,0,0,408.0,12,482.0,8,-2.5,10.0,32.14999999999999,0.7551020408163265
2025-04,weekend,sera,IR,1,0,0,1,0,1,1,0,0,0,0,15.0,0,0,0.0,1,15.0,1,15.0,15.0,15.0,15.0
2025-04,weekend,sera,MET,7,0,0,335,0,335,7,124,203,0,0,-309.0,0,0,523.0,2,214.0,1,-1.0,2.0,3.0,-0.9251497005988024
2025-04,weekend,sera,REG,1143,0,73,9669,0,9669,1143,4161,4306,13,0,8239.0,0,0,11526.0,405,19765.0,214,0.0,5.0,9.0,0.8573361082206036
2025-04,weekend,sera,,84,0,2,390,0,390,84,94,212,2,0,370.0,0,0,956.0,50,1326.0,28,-1.0,11.599999999999996,17.0,0.9487179487179487
2025-04,weekend,tarda_mattina,EC,41,0,6,147,0,147,41,40,66,2,0,641.0,0,0,293.0,26,934.0,16,1.0,15.400000000000004,28.399999999999977,4.360544217687075
2025-04,weekend,tarda_mattina,IC,55,0,5,222,0,222,55,44,123,2,0,215.0,0,0,765.0,34,980.0,23,-1.0,14.900000000000006,22.0,0.9684684684684683
2025-04,weekend,tarda_mattina,ICN,0,0,0,14,0,14,0,1,13,0,0,-113.0,0,0,116.0,0,3.0,0,-4.0,-1.299999999999999,0.3999999999999986,-8.071428571428571
2025-04,weekend,tarda_mattina,MET,15,0,3,476,0,476,15,162,296,1,0,-349.0,0,0,736.0,4,387.0,3,-1.0,2.0,3.0,-0.7378435517970402
2025-04,weekend,tarda_mattina,REG,1428,0,77,12716,0,12716,1428,5416,5800,8,0,8682.0,0,0,15444.0,491,24126.0,273,0.0,5.0,8.0,0.6866497943688706
2025-04,weekend,tarda_mattina,,330,0,76,944,0,944,330,278,336,22,0,5896.0,0,0,1360.0,178,7256.0,134,2.0,24.0,39.0,6.245762711864407
2025-05,infrasettimanale,mattina,DIR,1,0,0,1,0,1,1,0,0,0,0,18.0,0,0,0.0,1,18.0,1,18.0,18.0,18.0,18.0
2025-05,infrasettimanale,mattina,EC,27,0,6,146,0,146,27,37,80,4,0,330.0,0,0,387.0,18,717.0,10,-1.0,11.0,18.69999999999999,2.2916666666666665
2025-05,infrasettimanale,mattina,EXP,2,0,0,2,0,2,2,0,0,0,0,15.0,0,0,0.0,0,15.0,0,7.5,7.9,7.95,7.5
2025-05,infrasettimanale,mattina,IC,224,0,37,559,0,559,224,166,154,16,0,4377.0,0,0,613.0,135,4990.0,96,3.0,23.0,47.85000000000002,8.045955882352942
2025-05,infrasettimanale,mattina,IR,0,0,0,1,0,1,0,0,1,0,0,-1.0,0,0,1.0,0,0.0,0,-1.0,-1.0,-1.0,-1.0
2025-05,infrasettimanale,mattina,MET,67,0,8,977,0,977,67,418,472,0,0,271.0,0,0,1163.0,27,1434.0,17,0.0,3.0,6.0,0.2831765935214211
2025-05,infrasettimanale,mattina,NCL,7,0,3,14,0,14,7,2,4,0,0,173.0,0,0,41.0,6,214.0,5,5.0,53.600000000000016,58.0,13.307692307692308
2025-05,infrasettimanale,mattina,REG,6541,0,497,37168,0,37168,6541,16519,13262,106,0,76122.0,0,0,33775.0,2359,109897.0,1413,1.0,7.0,12.0,2.0957546390617257
2025-05,infrasettimanale,mattina,,1432,0,280,3274,0,3274,1432,888,850,88,0,29968.0,0,0,3220.0,878,33188.0,616,4.0,27.0,41.0,9.453627760252363
2025-05,infrasettimanale,notte,EC,5,0,1,22,0,22,5,4,13,0,0,23.0,0,0,49.0,2,72.0,1,-1.5,8.700000000000006,12.799999999999995,1.0454545454545454
2025-05,infrasettimanale,notte,EN,27,0,9,43,0,43,27,7,9,7,0,1678.0,0,0,31.0,22,1709.0,13,10.0,178.80000000000024,232.79999999999995,39.02325581395349
2025-05,infrasettimanale,notte,EXP,4,0,3,6,0,6,4,2,0,2,0,206.0,0,0,0.0,4,206.0,3,27.0,75.0,75.0,34.333333333333336
2025-05,infrasettimanale,notte,IC,89,0,25,266,0,266,89,59,110,11,0,1906.0,0,0,598.0,61,2504.0,47,1.0,28.30000000000001,53.29999999999996,7.387596899224806
2025-05,infrasettimanale,notte,ICN,11,0,3,42,0,42,11,9,22,2,0,69.0,0,0,219.0,8,288.0,6,-1.0,16.0,32.599999999999966,1.6428571428571428
2025-05,infrasettimanale,notte,IR,0,0,0,1,0,1,0,0,1,0,0,-4.0,0,0,4.0,0,0.0,0,-4.0,-4.0,-4.0,-4.0
2025-05,infrasettimanale,notte,MET,9,0,1,334,0,334,9,109,208,0,0,-291.0,0,0,485.0,1,194.0,1,-1.0,2.0,3.0,-0.8926380368098159
2025-05,infrasettimanale,notte,NCL,3,0,3,6,0,6,3,0,0,0,0,146.0,0,0,0.0,3,146.0,3,53.0,53.79999999999999,53.9,48.66666666666666
2025-05,infrasettimanale,notte,REG,1794,0,175,15028,0,15028,1794,6072,6799,48,0,16311.0,0,0,17582.0,701,33893.0,454,0.0,5.0,9.0,1.1122400272758268
2025-05,infrasettimanale,notte,,348,0,92,1108,0,1108,348,308,422,24,0,6876.0,0,0,1864.0,212,8740.0,148,1.0,23.19999999999999,42.099999999999966,6.37847866419295
2025-05,infrasettimanale,pomeriggio,EC,116,0,14,293,0,293,116,77,98,8,0,2148.0,0,0,485.0,64,2633.0,37,2.0,17.0,27.5,7.381443298969073
2025-05,infrasettimanale,pomeriggio,EN,15,0,6,21,0,21,15,6,0,3,0,501.0,0,0,0.0,11,501.0,8,11.0,61.0,75.0,23.857142857142858
